,kaf
1945-10-31,335189.0299774027
1945-11-30,335172.1626374027
1945-12-31,335165.54413740267
1946-01-31,335156.88270740275
1946-02-28,335142.5759274028
1946-03-31,335146.49095740274
1946-04-30,335144.7942874028
1946-05-31,335151.4881474028
1946-06-30,335157.1380374028
1946-07-31,335175.42758740275
1946-08-31,335156.5071231647
1946-09-30,335132.6384131647
1946-10-31,335118.31907316466
1946-11-30,335107.2517331647
1946-12-31,335094.2542331647
1947-01-31,335083.53380316467
1947-02-28,335070.68002316466
1947-03-31,335075.47605316475
1947-04-30,335072.41738316475
1947-05-31,335078.65024316474
1947-06-30,335088.68513316475
1947-07-31,334977.8702406031
1947-08-31,334903.9776864742
1947-09-30,334880.84497647424
1947-10-31,334867.57563647424
1947-11-30,334852.15329647425
1947-12-31,334838.29879647424
1948-01-31,334828.38736647426
1948-02-29,334815.67158647423
1948-03-31,334813.17461647425
1948-04-30,334814.8369464743
1948-05-31,334805.3587082809
1948-06-30,334744.68153899244
1948-07-31,334675.70018780674
1948-08-31,334601.1844463442
1948-09-30,334577.5387363442
1948-10-31,334563.4873963442
1948-11-30,334547.8540563442
1948-12-31,334534.93355634424
1949-01-31,334524.69412634417
1949-02-28,334510.65334634425
1949-03-31,334510.46837634424
1949-04-30,334514.1357063442
1949-05-31,334480.8012501387
1949-06-30,334421.41408085014
1949-07-31,334313.6591882885
1949-08-31,334242.9932933913
1949-09-30,334219.4325833913
1949-10-31,334204.9192433913
1949-11-30,334188.3219033913
1949-12-31,334173.9954033913
1950-01-31,334162.9579733913
1950-02-28,334150.0591933913
1950-03-31,334159.9182233913
1950-04-30,334159.3855533913
1950-05-31,334166.2984133913
1950-06-30,334107.3452441028
1950-07-31,334022.8615549321
1950-08-31,333945.5108134697
1950-09-30,333919.5611034697
1950-10-31,333895.1657634697
1950-11-30,333895.5804234697
1950-12-31,333880.6649234697
1951-01-31,333860.3564934697
1951-02-28,333838.6417134697
1951-03-31,333834.2697434698
1951-04-30,333819.86507346976
1951-05-31,333817.5539334697
1951-06-30,333823.2278234697
1951-07-31,333748.055590638
1951-08-31,333688.3703824229
1951-09-30,333656.4966724229
1951-10-31,333633.0483324229
1951-11-30,333608.7039924229
1951-12-31,333604.4094924229
1952-01-31,333597.2860624229
1952-02-29,333577.5152824229
1952-03-31,333581.7853124229
1952-04-30,333581.2036424229
1952-05-31,333603.7055024229
1952-06-30,333611.4143924229
1952-07-31,333616.59794242296
1952-08-31,333616.8509124229
1952-09-30,333584.8312024229
1952-10-31,333562.5428624229
1952-11-30,333538.5505224229
1952-12-31,333518.1500224229
1953-01-31,333511.6895924229
1953-02-28,333491.7078124229
1953-03-31,333482.23684242286
1953-04-30,333473.1161724229
1953-05-31,333470.5300324229
1953-06-30,333477.3759224229
1953-07-31,333492.9524724229
1953-08-31,333438.3844955745
1953-09-30,333407.0397855745
1953-10-31,333384.0754455745
1953-11-30,333360.2011055745
1953-12-31,333338.93460557447
1954-01-31,333322.03617557447
1954-02-28,333302.8643955745
1954-03-31,333310.1944255745
1954-04-30,333303.1207555745
1954-05-31,333303.4276155745
1954-06-30,333311.08850557456
1954-07-31,333244.12566058984
1954-08-31,333160.5789191274
1954-09-30,333130.03920912737
1954-10-31,333107.33986912743
1954-11-30,333083.60652912746
1954-12-31,333062.24502912746
1955-01-31,333045.41759912745
1955-02-28,333024.88381912746
1955-03-31,333022.30884912744
1955-04-30,333015.4761791275
1955-05-31,333016.9520391275
1955-06-30,333029.3739291275
1955-07-31,332957.714261276
1955-08-31,332896.2396974818
1955-09-30,332865.2319874818
1955-10-31,332842.5066474818
1955-11-30,332818.1783074818
1955-12-31,332804.4898074818
1956-01-31,332801.7513774818
1956-02-29,332784.1955974818
1956-03-31,332785.0166274818
1956-04-30,332768.9019574818
1956-05-31,332767.7368174818
1956-06-30,332780.3067074818
1956-07-31,332797.5932574818
1956-08-31,332810.29222748184
1956-09-30,332779.14351748186
1956-10-31,332756.99217748194
1956-11-30,332733.07783748186
1956-12-31,332712.7813374819
1957-01-31,332696.73290748184
1957-02-28,332675.9181274818
1957-03-31,332674.5281574818
1957-04-30,332668.79848748184
1957-05-31,332669.46434748184
1957-06-30,332684.95523748186
1957-07-31,332685.19907248305
1957-08-31,332630.1013310206
1957-09-30,332599.8986210206
1957-10-31,332576.1752810206
1957-11-30,332552.13594102056
1957-12-31,332531.1584410206
1958-01-31,332513.9280110206
1958-02-28,332503.9052310206
1958-03-31,332519.9592610206
1958-04-30,332508.96859102056
1958-05-31,332505.52145102056
1958-06-30,332517.7073410206
1958-07-31,332539.1948910206
1958-08-31,332550.2298610206
1958-09-30,332527.7991510206
1958-10-31,332512.6448110206
1958-11-30,332490.5224710206
1958-12-31,332470.9799710206
1959-01-31,332455.7355410206
1959-02-28,332436.6897610206
1959-03-31,332431.36079102056
1959-04-30,332415.2831210206
1959-05-31,332431.2359810206
1959-06-30,332456.9148710206
1959-07-31,332351.0079784589
1959-08-31,332270.2132369965
1959-09-30,332239.3755269965
1959-10-31,332216.26818699646
1959-11-30,332194.7308469965
1959-12-31,332175.0643469965
1960-01-31,332157.3499169965
1960-02-29,332141.6781369966
1960-03-31,332131.7591669966
1960-04-30,332111.3344969966
1960-05-31,332113.50119162584
1960-06-30,332035.0480223373
1960-07-31,331919.4441297757
1960-08-31,331837.41338831326
1960-09-30,331806.97367831325
1960-10-31,331784.47733831324
1960-11-30,331766.0629983132
1960-12-31,331746.81449831324
1961-01-31,331728.75806831324
1961-02-28,331711.9922883132
1961-03-31,331698.88631831325
1961-04-30,331667.14180246345
1961-05-31,331591.7053462579
1961-06-30,331513.2881769693
1961-07-31,331403.7252844077
1961-08-31,331324.0245429452
1961-09-30,331294.2858329452
1961-10-31,331271.6424929452
1961-11-30,331250.5711529452
1961-12-31,331235.2296529452
1962-01-31,331219.9842229452
1962-02-28,331245.3624429452
1962-03-31,331246.1624729452
1962-04-30,331245.1298029452
1962-05-31,331248.67866294517
1962-06-30,331265.3965529452
1962-07-31,331287.4011029452
1962-08-31,331281.63054999115
1962-09-30,331253.84483999107
1962-10-31,331232.6914999911
1962-11-30,331212.9441599911
1962-12-31,331195.1866599911
1963-01-31,331182.6782299911
1963-02-28,331165.1674499911
1963-03-31,331164.5474799911
1963-04-30,331162.4398099911
1963-05-31,331172.5486699911
1963-06-30,331190.1275599911
1963-07-31,331213.7891099911
1963-08-31,331231.0630799911
1963-09-30,331208.2943699911
1963-10-31,331188.7560299911
1963-11-30,331168.0726899911
1963-12-31,331151.9161899911
1964-01-31,331137.86875999114
1964-02-29,331121.20297999115
1964-03-31,331112.83300999115
1964-04-30,331094.40333999123
1964-05-31,331087.52319999115
1964-06-30,331117.09878556564
1964-07-31,331009.794893004
1964-08-31,330948.13471129327
1964-09-30,330919.59700129327
1964-10-31,330898.0986612933
1964-11-30,330880.1313212933
1964-12-31,330864.2588212933
1965-01-31,330852.5943912933
1965-02-28,330838.25961129327
1965-03-31,330831.9476412933
1965-04-30,330816.54297129327
1965-05-31,330820.4538312933
1965-06-30,330853.60472129326
1965-07-31,330876.6742712933
1965-08-31,330892.5372412933
1965-09-30,330873.2075312933
1965-10-31,330863.4491912933
1965-11-30,330850.7008512933
1965-12-31,330838.95135129336
1966-01-31,330828.31892129336
1966-02-28,330815.7511412934
1966-03-31,330817.1721712934
1966-04-30,330807.3045012934
1966-05-31,330810.1903612934
1966-06-30,330824.55425129336
1966-07-31,330719.5726767042
1966-08-31,330644.5557934107
1966-09-30,330618.49408341065
1966-10-31,330601.2267434107
1966-11-30,330585.83040341065
1966-12-31,330597.24090341065
1967-01-31,330603.73447341064
1967-02-28,330589.85569341056
1967-03-31,330592.01772341056
1967-04-30,330589.6790534106
1967-05-31,330602.87591341056
1967-06-30,330622.08580341056
1967-07-31,330643.68335341057
1967-08-31,330670.76832341065
1967-09-30,330659.04461341066
1967-10-31,330651.71627341065
1967-11-30,330638.90493341064
1967-12-31,330620.3374334107
1968-01-31,330607.34600341064
1968-02-29,330597.26822341065
1968-03-31,330594.1192534107
1968-04-30,330579.8475834107
1968-05-31,330579.8444434107
1968-06-30,330599.8433334107
1968-07-31,330493.1618888916
1968-08-31,330415.1481474292
1968-09-30,330386.91343742923
1968-10-31,330365.39609742915
1968-11-30,330344.7287574292
1968-12-31,330327.5222574292
1969-01-31,330352.2688274292
1969-02-28,330368.0780474292
1969-03-31,330396.6490774292
1969-04-30,330426.47240742925
1969-05-31,330451.0772674292
1969-06-30,330488.71915742924
1969-07-31,330512.75270742923
1969-08-31,330534.7776774293
1969-09-30,330524.51196742925
1969-10-31,330521.77162742923
1969-11-30,330515.36028742924
1969-12-31,330503.5567874293
1970-01-31,330499.67135742924
1970-02-28,330491.6335774292
1970-03-31,330494.82760742924
1970-04-30,330488.04093742924
1970-05-31,330495.8347974292
1970-06-30,330513.0246874292
1970-07-31,330537.41723742924
1970-08-31,330492.02849596675
1970-09-30,330469.71278596675
1970-10-31,330453.27544596675
1970-11-30,330438.7421059667
1970-12-31,330430.2086059667
1971-01-31,330421.84517596674
1971-02-28,330424.4703959667
1971-03-31,330429.2174259667
1971-04-30,330417.1447559667
1971-05-31,330415.56361596665
1971-06-30,330434.33150596666
1971-07-31,330366.2781547809
1971-08-31,330316.1194133185
1971-09-30,330290.37370331853
1971-10-31,330272.40236331854
1971-11-30,330256.6760233185
1971-12-31,330251.8285233185
1972-01-31,330241.6490933185
1972-02-29,330225.2233133185
1972-03-31,330222.5923433185
1972-04-30,330209.6796733185
1972-05-31,330212.7275333185
1972-06-30,330172.31808243826
1972-07-31,330062.9361898767
1972-08-31,329993.79387777444
1972-09-30,329968.1441677744
1972-10-31,329950.3338277744
1972-11-30,329938.25048777444
1972-12-31,329930.1149877744
1973-01-31,329939.7875577744
1973-02-28,329932.8057777744
1973-03-31,329947.2518077744
1973-04-30,329945.2911377744
1973-05-31,329955.12899777445
1973-06-30,329975.18088777445
1973-07-31,330001.2724377745
1973-08-31,330017.52440777444
1973-09-30,330000.80069777445
1973-10-31,329989.01635777444
1973-11-30,329977.3270177745
1973-12-31,329970.21451777447
1974-01-31,329965.2880877745
1974-02-28,329961.70230777445
1974-03-31,329966.58633777447
1974-04-30,329963.85366777447
1974-05-31,329970.0865277745
1974-06-30,329987.5514177745
1974-07-31,330005.45096777444
1974-08-31,330022.7429377745
1974-09-30,330007.4962277745
1974-10-31,329995.9418877745
1974-11-30,329982.8645477745
1974-12-31,329974.2040477745
1975-01-31,329963.9366177745
1975-02-28,329952.1518377745
1975-03-31,329954.9828677745
1975-04-30,329940.8911977745
1975-05-31,329944.4400577745
1975-06-30,329971.39594777446
1975-07-31,329993.6944977745
1975-08-31,330009.4754677745
1975-09-30,329984.8727577745
1975-10-31,329965.4384177745
1975-11-30,329947.3900777745
1975-12-31,329933.33357777447
1976-01-31,329926.6281477745
1976-02-29,329906.10836777464
1976-03-31,329902.2743977746
1976-04-30,329885.52272777463
1976-05-31,329861.39326730865
1976-06-30,329784.2020980201
1976-07-31,329657.41674683435
1976-08-31,329575.8880053719
1976-09-30,329551.3802953719
1976-10-31,329528.632895078
1976-11-30,329510.876555078
1976-12-31,329497.273055078
1977-01-31,329484.975625078
1977-02-28,329467.81284507795
1977-03-31,329434.17213193513
1977-04-30,329406.51461608533
1977-05-31,329299.7181598798
1977-06-30,329185.22199059126
1977-07-31,329063.00063940545
1977-08-31,328961.45289794303
1977-09-30,328934.26818794303
1977-10-31,328926.9518479429
1977-11-30,328908.18650794297
1977-12-31,328898.30400794296
1978-01-31,328899.593577943
1978-02-28,328950.778797943
1978-03-31,328968.235827943
1978-04-30,328980.726157943
1978-05-31,329010.593017943
1978-06-30,329035.34890794306
1978-07-31,329060.43745794304
1978-08-31,329078.73542794306
1978-09-30,329063.440717943
1978-10-31,329065.401377943
1978-11-30,329060.833037943
1978-12-31,329047.357537943
1979-01-31,329036.377107943
1979-02-28,329028.18732794304
1979-03-31,329037.38735794305
1979-04-30,329030.6566879431
1979-05-31,329034.9975479431
1979-06-30,329045.51943794306
1979-07-31,329056.38398794306
1979-08-31,329067.36795794306
1979-09-30,329048.6402479431
1979-10-31,329031.50090794306
1979-11-30,329003.4715679431
1979-12-31,328977.2430679431
1980-01-31,328983.1696379431
1980-02-29,328976.5548579431
1980-03-31,328985.9358879431
1980-04-30,328986.21521794307
1980-05-31,328995.75707794307
1980-06-30,329011.5189679431
1980-07-31,329037.2095179431
1980-08-31,329054.5574879431
1980-09-30,329038.11677794304
1980-10-31,329034.403437943
1980-11-30,329021.786097943
1980-12-31,328996.355597943
1981-01-31,328973.29216794303
1981-02-28,328952.617387943
1981-03-31,328954.417417943
1981-04-30,328935.971747943
1981-05-31,328932.18560794304
1981-06-30,328942.9784979431
1981-07-31,328931.599232184
1981-08-31,328821.72949072154
1981-09-30,328797.4937807215
1981-10-31,328782.3934407215
1981-11-30,328759.6411007215
1981-12-31,328736.58660072146
1982-01-31,328717.9421707215
1982-02-28,328709.3803907215
1982-03-31,328713.8904207215
1982-04-30,328704.2117507215
1982-05-31,328706.9076107215
1982-06-30,328715.3065007215
1982-07-31,328730.3500507215
1982-08-31,328741.88602072146
1982-09-30,328723.25531072146
1982-10-01,923613.9526999999
1982-11-01,928209.6303999998
1982-12-01,930405.1976000001
1983-01-01,931575.9578333333
1983-02-01,933403.9887333334
1983-03-01,934710.5940666668
1983-04-01,932863.4999666667
1983-05-01,927404.3943666667
1983-06-01,919286.7022666666
1983-07-01,915528.5054666667
1983-08-01,916570.4067333335
1983-09-01,918990.5234666667
1983-10-01,923770.0945333334
1983-11-01,928163.2634666668
1983-12-01,931453.3756333333
1984-01-01,932080.3685
1984-02-01,932033.5990999999
1984-03-01,930479.9712
1984-04-01,927717.6290333333
1984-05-01,921075.0878
1984-06-01,915752.1395666668
1984-07-01,914665.9530999999
1984-08-01,915622.357
1984-09-01,918332.4407666667
1984-10-01,922835.576
1984-11-01,927027.1015666667
1984-12-01,929492.9981999999
1985-01-01,930330.0915666666
1985-02-01,931361.5231333333
1985-03-01,931355.4699666667
1985-04-01,928412.8981333333
1985-05-01,922575.9755666666
1985-06-01,916657.7251
1985-07-01,914476.4253333333
1985-08-01,915095.2357666666
1985-09-01,918318.4360333333
1985-10-01,923357.1798333334
1985-11-01,927821.8226333334
1985-12-01,929229.3677
1986-01-01,930518.1063999999
1986-02-01,932370.6881999999
1986-03-01,932663.8410333333
1986-04-01,930011.6604666667
1986-05-01,923480.6881999999
1986-06-01,916695.0229333332
1986-07-01,915013.8413666667
1986-08-01,915518.8285333334
1986-09-01,918074.5434666666
1986-10-01,922981.1564333333
1986-11-01,927114.4057
1986-12-01,929029.9723333335
1987-01-01,930357.3091333333
1987-02-01,931300.0098
1987-03-01,931059.3196333334
1987-04-01,928000.2000333333
1987-05-01,921993.8619
1987-06-01,916515.2108666665
1987-07-01,914806.2551333333
1987-08-01,915527.4490666668
1987-09-01,917904.5234666667
1987-10-01,921924.3353333334
1987-11-01,927212.1517000002
1987-12-01,930376.9594999999
1988-01-01,931135.2558666667
1988-02-01,931217.4482333334
1988-03-01,929877.0433666668
1988-04-01,926659.1826666667
1988-05-01,921898.3579000001
1988-06-01,916632.863
1988-07-01,914556.6049333335
1988-08-01,915509.0883
1988-09-01,917771.2551000001
1988-10-01,922074.0286666667
1988-11-01,926664.3980333334
1988-12-01,929643.0383
1989-01-01,929822.2815
1989-02-01,930686.3100333334
1989-03-01,930218.2914
1989-04-01,926482.7033333333
1989-05-01,920694.1374666666
1989-06-01,915461.9592999999
1989-07-01,914131.4859333333
1989-08-01,914903.5730666666
1989-09-01,917883.9403666668
1989-10-01,922760.0957333333
1989-11-01,927022.4840666667
1989-12-01,930189.3577
1990-01-01,931643.6767000001
1990-02-01,932310.0074
1990-03-01,931163.6012666667
1990-04-01,927685.7251666667
1990-05-01,921335.5594666667
1990-06-01,916238.1347333334
1990-07-01,913810.4424333331
1990-08-01,914536.8296666667
1990-09-01,917494.1588666667
1990-10-01,921484.8373333333
1990-11-01,925590.4543333333
1990-12-01,928196.2592333335
1991-01-01,928819.6145666667
1991-02-01,929635.4897333334
1991-03-01,930841.5792666668
1991-04-01,929378.6515666667
1991-05-01,924289.0738666668
1991-06-01,917416.6172666666
1991-07-01,914577.6806000001
1991-08-01,915104.4451333332
1991-09-01,917598.1690666666
1991-10-01,921081.2887333333
1991-11-01,925610.8847333334
1991-12-01,928714.4682999998
1992-01-01,929649.1026666667
1992-02-01,931154.3386333333
1992-03-01,931353.5127666667
1992-04-01,928249.1688000001
1992-05-01,920831.6461333333
1992-06-01,915702.7858333335
1992-07-01,914829.8174
1992-08-01,915174.5764
1992-09-01,918140.1962
1992-10-01,921945.5836666665
1992-11-01,926016.6531666667
1992-12-01,928729.7202999998
1993-01-01,930635.6192666666
1993-02-01,932166.8332333332
1993-03-01,931730.2839333332
1993-04-01,928900.8076
1993-05-01,922672.7477000001
1993-06-01,917388.8788
1993-07-01,914857.3750333334
1993-08-01,915702.3383333334
1993-09-01,918301.4199333334
1993-10-01,922346.2455666666
1993-11-01,926284.9199000001
1993-12-01,929025.2219666666
1994-01-01,930777.7079333332
1994-02-01,931600.6414666666
1994-03-01,930808.491
1994-04-01,927319.6828666666
1994-05-01,922521.2521
1994-06-01,916106.5843333335
1994-07-01,914205.0615000002
1994-08-01,914272.8749999999
1994-09-01,917151.5594
1994-10-01,922553.6217666665
1994-11-01,927419.2137333335
1994-12-01,929567.3837666666
1995-01-01,931670.0691999999
1995-02-01,933103.0963333333
1995-03-01,933792.2076333333
1995-04-01,931116.8565333333
1995-05-01,926886.9181333333
1995-06-01,920630.1830333333
1995-07-01,915594.5553000001
1995-08-01,915290.3503999999
1995-09-01,917056.1756666667
1995-10-01,920957.2645333334
1995-11-01,925533.1795333334
1995-12-01,928708.6047999999
1996-01-01,929921.2877000002
1996-02-01,930659.2784666666
1996-03-01,930460.4921666667
1996-04-01,927418.8355333334
1996-05-01,920524.8281333334
1996-06-01,915657.2499666666
1996-07-01,914376.9761000001
1996-08-01,914891.0498
1996-09-01,917142.9109666668
1996-10-01,921480.0960333333
1996-11-01,926593.1186333332
1996-12-01,930015.1588666666
1997-01-01,932032.7478999998
1997-02-01,932577.7804666668
1997-03-01,931237.7068666666
1997-04-01,927648.5262333335
1997-05-01,920379.1897
1997-06-01,915508.0532666667
1997-07-01,914161.2767333334
1997-08-01,915062.0850666667
1997-09-01,918116.6398000001
1997-10-01,922453.9825333334
1997-11-01,926299.7334333332
1997-12-01,928946.1148
1998-01-01,930721.2428
1998-02-01,933273.5117666667
1998-03-01,933773.4743333333
1998-04-01,932322.0576999999
1998-05-01,928586.4609333334
1998-06-01,923404.9406
1998-07-01,916636.2359333333
1998-08-01,915637.7116999999
1998-09-01,918239.4326333334
1998-10-01,922769.6455666668
1998-11-01,927024.8256666666
1998-12-01,929556.6704000001
1999-01-01,930808.5576333334
1999-02-01,931628.1993000001
1999-03-01,931186.6715333333
1999-04-01,928954.7521000002
1999-05-01,923429.9907666667
1999-06-01,917505.5720333332
1999-07-01,914872.5555666668
1999-08-01,915489.5143
1999-09-01,917664.9432333332
1999-10-01,921281.1656666665
1999-11-01,925996.8736333334
1999-12-01,929456.8423666666
2000-01-01,930747.9855
2000-02-01,931723.7002
