capacity,cost
0.0012692470595959528,14168.320312
0.00139671806988536,11782.94043
0.001523278572958414,9608.610352
0.0016498391670821894,7591.77002
0.0017773100863208754,5704.299805
0.0019038705893939293,3963.429932
0.0020313415086326146,2440.689941
0.002157902193807112,1365.319946
0.0022853731130457982,711.1900019999997
0.0024119336161188515,220.02999900000003
0.0025384940281411843,0.0
