capacity,cost
7.965385175880494e-07,91.879997
8.689511100960537e-07,69.989998
9.413637026040584e-07,51.32
1.0137762951120631e-06,34.400002
1.0861888876200672e-06,20.35
1.1586014801280717e-06,10.24
1.3034266651440807e-06,4.45
1.3758392576520852e-06,1.78
1.44825185016009e-06,0.94
1.5206644426680941e-06,0.29
1.5930770351760989e-06,0.0
