capacity,cost
3.284467631151085,4513.6401369999985
3.6122019284026035,3700.9399409999996
3.9399362256541215,2956.76001
4.26767052290564,2289.469971
4.5954048201571585,1735.810059
4.923139117408676,1309.550049
5.250873414660194,948.419983
5.578607711911713,616.789978
5.906342009163231,333.299988
6.234076306414749,103.010002
6.561810603666268,0.0
