,kaf
1950-05-31,64199.685564081374
1950-06-30,64193.31960408136
1950-07-31,64177.697664081374
1950-08-31,64160.997984081376
1950-09-30,64148.506364081375
1950-10-31,64138.93940408138
1950-11-30,64140.15026408138
1950-12-31,64142.00426408138
1951-01-31,64141.90112408138
1951-02-28,64139.947084081374
1951-03-31,64140.99416408138
1951-04-30,64140.437284081374
1951-05-31,64136.43098408138
1951-06-30,64127.19802408138
1951-07-31,64110.417084081375
1951-08-31,64092.89340408138
1951-09-30,64079.376784081374
1951-10-31,64070.349704081375
1951-11-30,64070.78556408138
1951-12-31,64071.69656408138
1952-01-31,64074.79908408138
1952-02-29,64080.06004408138
1952-03-31,64097.93012408138
1952-04-30,64123.13724408138
1952-05-31,64153.036944081374
1952-06-30,64184.00498408137
1952-07-31,64209.12404408138
1952-08-31,64223.03736408138
1952-09-30,64234.872744081375
1952-10-31,64239.37866408138
1952-11-30,64239.31352408138
1952-12-31,64240.062524081375
1953-01-31,64241.616384081375
1953-02-28,64242.555344081375
1953-03-31,64246.49642408138
1953-04-30,64244.075544081374
1953-05-31,64235.57824408138
1953-06-30,64226.98028408138
1953-07-31,64210.587344081374
1953-08-31,64192.87566408137
1953-09-30,64181.94404408138
1953-10-31,64173.67996408138
1953-11-30,64167.814824081375
1953-12-31,64164.416824081374
1954-01-31,64161.66434408136
1954-02-28,64157.47630408137
1954-03-31,64160.36338408136
1954-04-30,64157.751504081374
1954-05-31,64155.02320408136
1954-06-30,64146.08924408137
1954-07-31,64131.399304081366
1954-08-31,64114.922624081366
1954-09-30,64101.876004081365
1954-10-31,64092.756924081375
1954-11-30,64087.563784081365
1954-12-31,64084.209784081366
1955-01-31,64083.270304081365
1955-02-28,64081.675264081365
1955-03-31,64085.32134408137
1955-04-30,64080.62646408137
1955-05-31,64073.45216408137
1955-06-30,64066.167204081365
1955-07-31,64050.66526408137
1955-08-31,64034.37058408136
1955-09-30,64022.74196408137
1955-10-31,64014.05188408137
1955-11-30,64014.13874408137
1955-12-31,64019.55374408136
1956-01-31,64036.079264081374
1956-02-29,64049.480224081366
1956-03-31,64064.693304081375
1956-04-30,64082.928424081365
1956-05-31,64106.699124081366
1956-06-30,64134.987164081365
1956-07-31,64159.42422408137
1956-08-31,64176.19154408137
1956-09-30,64186.670924081365
1956-10-31,64192.317844081364
1956-11-30,64195.29670408137
1956-12-31,64195.72170408137
1957-01-31,64193.027224081365
1957-02-28,64190.790184081365
1957-03-31,64189.030264081375
1957-04-30,64182.667384081375
1957-05-31,64172.080084081375
1957-06-30,64165.20212408138
1957-07-31,64156.85018408138
1957-08-31,64139.76950408138
1957-09-30,64128.91288408138
1957-10-31,64119.458804081376
1957-11-30,64119.23266408138
1957-12-31,64117.311664081375
1958-01-31,64116.07218408138
1958-02-28,64117.13380408138
1958-03-31,64135.10964408138
1958-04-30,64167.10476408138
1958-05-31,64199.69146408138
1958-06-30,64231.44050408138
1958-07-31,64258.638564081375
1958-08-31,64278.424884081374
1958-09-30,64289.80826408137
1958-10-31,64294.94018408137
1958-11-30,64296.79504408138
1958-12-31,64296.56304408138
1959-01-31,64292.48756408138
1959-02-28,64292.15418408137
1959-03-31,64293.34026408138
1959-04-30,64287.24438408138
1959-05-31,64278.29108408138
1959-06-30,64267.82312408138
1959-07-31,64251.357184081375
1959-08-31,64235.18250408138
1959-09-30,64221.09688408138
1959-10-31,64213.111804081374
1959-11-30,64209.59866408138
1959-12-31,64206.63266408138
1960-01-31,64201.914184081375
1960-02-29,64197.679144081376
1960-03-31,64196.90922408138
1960-04-30,64191.650344081376
1960-05-31,64179.218044081375
1960-06-30,64168.87408408138
1960-07-31,64150.88214408138
1960-08-31,64131.359464081375
1960-09-30,64117.943844081376
1960-10-31,64109.14076408138
1960-11-30,64103.32962408138
1960-12-31,64101.998624081374
1961-01-31,64099.95614408138
1961-02-28,64097.745104081376
1961-03-31,64097.15118408138
1961-04-30,64090.63230408138
1961-05-31,64076.267004081375
1961-06-30,64059.65304408138
1961-07-31,64041.135104081375
1961-08-31,64019.332424081374
1961-09-30,64005.367804081376
1961-10-31,63996.044724081374
1961-11-30,63989.621584081375
1961-12-31,63986.24358408138
1962-01-31,63983.69610408138
1962-02-28,63981.54972408138
1962-03-31,63992.15080408138
1962-04-30,63996.30892408138
1962-05-31,63996.54562408138
1962-06-30,63995.334664081376
1962-07-31,63990.546724081374
1962-08-31,63978.640044081374
1962-09-30,63971.60442408138
1962-10-31,63964.57934408138
1962-11-30,63969.378204081375
1962-12-31,63971.22220408138
1963-01-31,63970.789724081376
1963-02-28,63969.63234408138
1963-03-31,63971.77842408138
1963-04-30,63974.25454408138
1963-05-31,63974.78824408138
1963-06-30,63973.58028408138
1963-07-31,63969.313344081376
1963-08-31,63960.68366408138
1963-09-30,63953.758044081376
1963-10-31,63949.58396408138
1963-11-30,63946.24182408138
1963-12-31,63945.71582408138
1964-01-31,63944.81034408138
1964-02-29,63943.36330408138
1964-03-31,63942.256384081375
1964-04-30,63936.734504081374
1964-05-31,63922.65420408138
1964-06-30,63912.94824408137
1964-07-31,63898.51230408138
1964-08-31,63883.66062408138
1964-09-30,63871.960004081375
1964-10-31,63863.35292408138
1964-11-30,63864.00278408138
1964-12-31,63864.552784081374
1965-01-31,63863.88464408138
1965-02-28,63863.63960408138
1965-03-31,63868.523684081374
1965-04-30,63870.51580408138
1965-05-31,63868.52550408138
1965-06-30,63867.37954408138
1965-07-31,63862.57360408138
1965-08-31,63848.35292408138
1965-09-30,63842.42030408137
1965-10-31,63838.725224081376
1965-11-30,63843.128084081385
1965-12-31,63845.385084081376
1966-01-31,63849.410604081386
1966-02-28,63850.763564081375
1966-03-31,63856.11564408138
1966-04-30,63848.99576408137
1966-05-31,63841.666464081376
1966-06-30,63834.431504081374
1966-07-31,63822.25456408138
1966-08-31,63808.834884081385
1966-09-30,63799.38026408139
1966-10-31,63793.496184081385
1966-11-30,63795.442044081385
1966-12-31,63797.590044081386
1967-01-31,63798.599564081385
1967-02-28,63804.76852408139
1967-03-31,63817.17260408139
1967-04-30,63842.33272408139
1967-05-31,63879.53442408139
1967-06-30,63914.63546408139
1967-07-31,63946.18552408139
1967-08-31,63971.06884408139
1967-09-30,63990.930224081385
1967-10-31,63997.90614408139
1967-11-30,64000.94900408138
1967-12-31,64004.31000408139
1968-01-31,64005.63852408138
1968-02-29,64006.807484081386
1968-03-31,64008.730564081394
1968-04-30,64000.784684081395
1968-05-31,63987.7773840814
1968-06-30,63979.0504240814
1968-07-31,63963.2744840814
1968-08-31,63948.0198040814
1968-09-30,63937.6961840814
1968-10-31,63928.9331040814
1968-11-30,63929.339964081395
1968-12-31,63929.408964081405
1969-01-31,63932.740484081405
1969-02-28,63959.061104081404
1969-03-31,63995.188184081395
1969-04-30,64030.020304081394
1969-05-31,64072.499004081394
1969-06-30,64114.5460440814
1969-07-31,64149.3131040814
1969-08-31,64173.854424081386
1969-09-30,64195.7918040814
1969-10-31,64204.8707240814
1969-11-30,64208.655584081396
1969-12-31,64212.5385840814
1970-01-31,64216.269444081394
1970-02-28,64222.320404081394
1970-03-31,64226.6214840814
1970-04-30,64223.094604081394
1970-05-31,64215.022304081394
1970-06-30,64208.3343440814
1970-07-31,64198.5354040814
1970-08-31,64181.0587240814
1970-09-30,64170.3041040814
1970-10-31,64163.3260240814
1970-11-30,64164.44688408139
1970-12-31,64164.854884081404
1971-01-31,64166.60524147518
1971-02-28,64166.80320147519
1971-03-31,64167.87228147519
1971-04-30,64158.61040147518
1971-05-31,64146.654101475186
1971-06-30,64136.05314147518
1971-07-31,64124.997201475184
1971-08-31,64109.44652147518
1971-09-30,64098.82590147518
1971-10-31,64090.99482147519
1971-11-30,64085.252681475176
1971-12-31,64081.34768147519
1972-01-31,64079.93720147519
1972-02-29,64076.23316147518
1972-03-31,64073.329241475185
1972-04-30,64064.143361475195
1972-05-31,64046.591061475185
1972-06-30,64029.806101475195
1972-07-31,64015.5361614752
1972-08-31,63999.1734814752
1972-09-30,63986.5698614752
1972-10-31,63977.57378147519
1972-11-30,63975.416641475196
1972-12-31,63974.2466414752
1973-01-31,63972.89316147519
1973-02-28,63975.528781475194
1973-03-31,63990.192861475196
1973-04-30,64014.803981475205
1973-05-31,64016.01532580003
1973-06-30,64016.12836580002
1973-07-31,64012.62642580003
1973-08-31,64004.23774580003
1973-09-30,63997.54812580003
1973-10-31,63990.94716580002
1973-11-30,63993.29002580003
1973-12-31,63993.78602580003
1974-01-31,63997.28854580002
1974-02-28,64004.67350580003
1974-03-31,64015.76558580003
1974-04-30,64033.84070580003
1974-05-31,64053.23240580003
1974-06-30,64080.42144580003
1974-07-31,64096.667571422695
1974-08-31,64086.73789142269
1974-09-30,64079.386271422685
1974-10-31,64071.09919142268
1974-11-30,64067.862051422686
1974-12-31,64065.20605142268
1975-01-31,64064.16757142269
1975-02-28,64060.81753142268
1975-03-31,64063.64561142268
1975-04-30,64061.71073142269
1975-05-31,64053.11243142268
1975-06-30,64048.43547142269
1975-07-31,64039.261531422686
1975-08-31,64024.881851422695
1975-09-30,64015.1962314227
1975-10-31,64005.9871514227
1975-11-30,64002.328011422695
1975-12-31,64000.549011422685
1976-01-31,63986.01553142269
1976-02-29,63979.864151422684
1976-03-31,63962.789231422685
1976-04-30,63947.398351422686
1976-05-31,63916.376051422696
1976-06-30,63882.325091422696
1976-07-31,63849.573151422686
1976-08-31,63817.083471422695
1976-09-30,63786.9618514227
1976-10-31,63760.0237714227
1976-11-30,63739.963631422695
1976-12-31,63722.7916314227
1977-01-31,63706.215151422686
1977-02-28,63692.58364395028
1977-03-31,63687.346723950286
1977-04-30,63683.38584395028
1977-05-31,63667.903543950284
1977-06-30,63643.13958395028
1977-07-31,63618.790643950284
1977-08-31,63596.966963950275
1977-09-30,63581.276343950274
1977-10-31,63566.37726395027
1977-11-30,63565.63012395027
1977-12-31,63561.96912395027
1978-01-31,63558.68164395027
1978-02-28,63561.50626395027
1978-03-31,63577.19434395027
1978-04-30,63607.26646395028
1978-05-31,63645.61816395028
1978-06-30,63680.34520395027
1978-07-31,63712.09526395027
1978-08-31,63738.63858395028
1978-09-30,63756.24396395027
1978-10-31,63767.416003950275
1978-11-30,63771.619863950276
1978-12-31,63775.56686395028
1979-01-31,63776.460383950274
1979-02-28,63781.501003950274
1979-03-31,63795.50608395028
1979-04-30,63816.266203950276
1979-05-31,63830.11666900504
1979-06-30,63831.15170900504
1979-07-31,63828.14576900504
1979-08-31,63818.212089005036
1979-09-30,63813.51346900503
1979-10-31,63805.910509005036
1979-11-30,63809.16236900503
1979-12-31,63811.22136900504
1980-01-31,63815.10022900503
1980-02-29,63822.36818900503
1980-03-31,63842.94526900503
1980-04-30,63865.75138900503
1980-05-31,63890.844089005026
1980-06-30,63918.759129005026
1980-07-31,63950.64718900503
1980-08-31,63974.52250900503
1980-09-30,63994.59388900503
1980-10-31,63992.91480900503
1980-11-30,63998.13266900503
1980-12-31,64000.61966900503
1981-01-31,63998.71718900503
1981-02-28,63999.03114900503
1981-03-31,63998.83222900503
1981-04-30,63998.24334900502
1981-05-31,63988.643049005026
1981-06-30,63984.35708900503
1981-07-31,63972.91514900503
1981-08-31,63957.36446900503
1981-09-30,63947.919849005026
1981-10-31,63938.16676900503
1981-11-30,63939.02862900503
1981-12-31,63939.30362900503
1982-01-31,63937.74014900503
1982-02-28,63938.73210900503
1982-03-31,63946.73294900503
1982-04-30,63971.44906900503
1982-05-31,63998.40176900502
1982-06-30,64026.58680900503
1982-07-31,64053.13686900503
1982-08-31,64074.63818900503
1982-09-30,64088.72556900503
1982-10-01,217889.7364
1982-11-01,218507.8901
1982-12-01,218896.9963
1983-01-01,219238.5163
1983-02-01,219945.5171
1983-03-01,220204.3085
1983-04-01,219559.813
1983-05-01,218263.7142
1983-06-01,216751.4519
1983-07-01,216408.6229
1983-08-01,216495.9865
1983-09-01,216892.4283
1983-10-01,217843.224
1983-11-01,218573.4273
1983-12-01,218836.2264
1984-01-01,218674.5676
1984-02-01,218862.6365
1984-03-01,218864.7494
1984-04-01,218431.9046
1984-05-01,217216.5642
1984-06-01,216320.6807
1984-07-01,216144.9327
1984-08-01,216366.8012
1984-09-01,217018.0781
1984-10-01,217874.7961
1984-11-01,218627.34
1984-12-01,218773.7907
1985-01-01,218533.6641
1985-02-01,218579.6017
1985-03-01,218813.3629
1985-04-01,218478.982
1985-05-01,217449.6989
1985-06-01,216432.3869
1985-07-01,216224.4304
1985-08-01,216572.5449
1985-09-01,217261.7885
1985-10-01,218037.438
1985-11-01,218725.8094
1985-12-01,218774.478
1986-01-01,218654.581
1986-02-01,219360.4908
1986-03-01,219802.2665
1986-04-01,219147.6885
1986-05-01,217691.6355
1986-06-01,216473.5604
1986-07-01,216375.2727
1986-08-01,216561.3463
1986-09-01,217142.81100000002
1986-10-01,217816.4883
1986-11-01,218338.3832
1986-12-01,218294.7677
1987-01-01,218360.7754
1987-02-01,218719.5887
1987-03-01,218945.7697
1987-04-01,218363.1346
1987-05-01,217136.7806
1987-06-01,216351.8564
1987-07-01,216295.357
1987-08-01,216463.8439
1987-09-01,216916.1151
1987-10-01,217614.9511
1987-11-01,218287.2989
1987-12-01,218448.081
1988-01-01,218582.1724
1988-02-01,218749.5805
1988-03-01,218742.2387
1988-04-01,218322.323
1988-05-01,217456.8684
1988-06-01,216499.5138
1988-07-01,216262.2992
1988-08-01,216522.3048
1988-09-01,217057.4024
1988-10-01,217730.2138
1988-11-01,218334.0065
1988-12-01,218672.2035
1989-01-01,218534.3606
1989-02-01,218630.3614
1989-03-01,218861.5576
1989-04-01,218368.3894
1989-05-01,217252.1434
1989-06-01,216334.0671
1989-07-01,216238.4665
1989-08-01,216429.2616
1989-09-01,217048.0483
1989-10-01,217853.5651
1989-11-01,218581.452
1989-12-01,218524.2531
1990-01-01,218733.3617
1990-02-01,218988.2835
1990-03-01,218985.8934
1990-04-01,218456.8284
1990-05-01,217288.8885
1990-06-01,216492.3019
1990-07-01,216203.4131
1990-08-01,216431.3225
1990-09-01,217056.9782
1990-10-01,217712.4882
1990-11-01,218368.8521
1990-12-01,218529.1187
1991-01-01,218372.4755
1991-02-01,218610.7647
1991-03-01,219518.5651
1991-04-01,219119.5712
1991-05-01,217896.5753
1991-06-01,216605.6915
1991-07-01,216315.6024
1991-08-01,216564.8657
1991-09-01,217073.0651
1991-10-01,217722.4166
1991-11-01,218483.5083
1991-12-01,218601.9074
1992-01-01,218744.5613
1992-02-01,219383.0111
1992-03-01,219506.4354
1992-04-01,218763.8056
1992-05-01,217080.6168
1992-06-01,216367.7764
1992-07-01,216431.9912
1992-08-01,216369.5341
1992-09-01,216922.0969
1992-10-01,217565.0112
1992-11-01,218252.3237
1992-12-01,218530.1272
1993-01-01,219320.1042
1993-02-01,219376.3047
1993-03-01,219257.2701
1993-04-01,218729.0653
1993-05-01,217549.9091
1993-06-01,216645.7394
1993-07-01,216295.10600000003
1993-08-01,216510.2358
1993-09-01,216973.9673
1993-10-01,217734.1495
1993-11-01,218213.6555
1993-12-01,218396.9468
1994-01-01,218303.1437
1994-02-01,218626.2392
1994-03-01,218738.4646
1994-04-01,218346.5603
1994-05-01,217556.49
1994-06-01,216488.3787
1994-07-01,216273.8088
1994-08-01,216431.8853
1994-09-01,216979.35100000002
1994-10-01,217780.5043
1994-11-01,218351.1603
1994-12-01,218370.1954
1995-01-01,219203.8471
1995-02-01,219357.8657
1995-03-01,219672.2109
1995-04-01,219170.0291
1995-05-01,218252.7347
1995-06-01,217005.1731
1995-07-01,216356.4711
1995-08-01,216438.6865
1995-09-01,216881.5336
1995-10-01,217523.2258
1995-11-01,218178.7556
1995-12-01,218600.3835
1996-01-01,218425.8771
1996-02-01,218890.6227
1996-03-01,218965.5379
1996-04-01,218436.40899999999
1996-05-01,217210.5523
1996-06-01,216404.8755
1996-07-01,216315.1347
1996-08-01,216439.4508
1996-09-01,216946.6674
1996-10-01,217664.8711
1996-11-01,218496.0415
1996-12-01,218960.7499
1997-01-01,219363.6236
1997-02-01,219308.4301
1997-03-01,219029.8394
1997-04-01,218349.2372
1997-05-01,217012.1984
1997-06-01,216293.1704
1997-07-01,216260.63600000003
1997-08-01,216462.1482
1997-09-01,217143.4932
1997-10-01,217856.1827
1997-11-01,218398.4262
1997-12-01,218595.5309
1998-01-01,218782.6909
1998-02-01,219577.234
1998-03-01,219734.581
1998-04-01,219620.5041
1998-05-01,218849.068
1998-06-01,217794.625
1998-07-01,216546.1918
1998-08-01,216434.6617
1998-09-01,216808.3045
1998-10-01,217602.2568
1998-11-01,218223.2458
1998-12-01,218248.7768
1999-01-01,218437.5664
1999-02-01,218804.328
1999-03-01,218866.6775
1999-04-01,218535.4455
1999-05-01,217548.2847
1999-06-01,216595.3955
1999-07-01,216342.7352
1999-08-01,216594.9172
1999-09-01,217102.4613
1999-10-01,217769.2481
1999-11-01,218436.8695
1999-12-01,218597.6473
2000-01-01,218785.84
2000-02-01,219514.944
2000-03-01,219672.5348
2000-04-01,218889.1403
2000-05-01,217608.8944
2000-06-01,216440.917
2000-07-01,216364.9245
2000-08-01,216462.5105
2000-09-01,217036.2824
2000-10-01,217838.8964
2000-11-01,218433.1363
2000-12-01,218390.9447
2001-01-01,218701.0445
2001-02-01,218928.9504
2001-03-01,218977.806
2001-04-01,218604.9244
2001-05-01,217182.8601
2001-06-01,216312.9015
2001-07-01,216313.8977
2001-08-01,216620.1419
2001-09-01,217332.012
2001-10-01,217909.4982
2001-11-01,218775.0111
2001-12-01,218934.0208
2002-01-01,218937.3722
2002-02-01,218967.1152
2002-03-01,219019.3215
