date,kaf
1970-10-31,4.422507403751233
1970-11-30,1.6584402764067132
1970-12-31,2.7147087857847985
1971-01-31,3.1293188548864754
1971-02-28,3.1885488647581433
1971-03-31,9.249753208292203
1971-04-30,4.284304047384008
1971-05-31,20.782650997506828
1971-06-30,202.00743847652456
1971-07-31,145.52964525305418
1971-08-31,52.88734011832389
1971-09-30,1.7077986179664368
1971-10-31,4.422507403751233
1971-11-30,1.6584402764067132
1971-12-31,2.7147087857847985
1972-01-31,3.1293188548864754
1972-02-29,3.1885488647581433
1972-03-31,9.249753208292203
1972-04-30,4.284304047384008
1972-05-31,20.782650997506828
1972-06-30,202.00743847652456
1972-07-31,145.52964525305418
1972-08-31,87.58565608266454
1972-09-30,1.7077986179664368
1972-10-31,4.422507403751233
1972-11-30,1.6584402764067132
1972-12-31,2.7147087857847985
1973-01-31,3.1293188548864754
1973-02-28,3.1885488647581433
1973-03-31,9.249753208292203
1973-04-30,4.284304047384008
1973-05-31,14.886475814412641
1973-06-30,124.08343847652456
1973-07-31,145.52964525305418
1973-08-31,52.88734011832389
1973-09-30,1.7077986179664368
1973-10-31,4.422507403751233
1973-11-30,1.6584402764067132
1973-12-31,2.7147087857847985
1974-01-31,3.1293188548864754
1974-02-28,3.1885488647581433
1974-03-31,9.249753208292203
1974-04-30,4.284304047384008
1974-05-31,17.527650997506832
1974-06-30,202.00743847652456
1974-07-31,145.52964525305418
1974-08-31,52.88734011832389
1974-09-30,1.7077986179664368
1974-10-31,4.422507403751233
1974-11-30,1.6584402764067132
1974-12-31,2.7147087857847985
1975-01-31,3.1293188548864754
1975-02-28,3.1885488647581433
1975-03-31,9.249753208292203
1975-04-30,4.284304047384008
1975-05-31,20.782650997506828
1975-06-30,202.00743847652456
1975-07-31,245.75981243830208
1975-08-31,202.0432043435341
1975-09-30,1.7077986179664368
1975-10-31,4.422507403751233
1975-11-30,1.6584402764067132
1975-12-31,2.7147087857847985
1976-01-31,3.1293188548864754
1976-02-29,3.1885488647581433
1976-03-31,9.249753208292203
1976-04-30,40.03925567620928
1976-05-31,149.12119052319846
1976-06-30,245.4834057255676
1976-07-31,245.75981243830208
1976-08-31,202.0432043435341
1976-09-30,13.533826258637712
1976-10-31,41.51013425468904
1976-11-30,1.6584402764067132
1976-12-31,2.7147087857847985
1977-01-31,3.1293188548864754
1977-02-28,3.1885488647581433
1977-03-31,91.15475419545905
1977-04-30,40.03925567620928
1977-05-31,149.12119052319846
1977-06-30,245.4834057255676
1977-07-31,245.75981243830208
1977-08-31,202.0432043435341
1977-09-30,1.7077986179664368
1977-10-31,4.422507403751233
1977-11-30,1.6584402764067132
1977-12-31,2.7147087857847985
1978-01-31,3.1293188548864754
1978-02-28,3.1885488647581433
1978-03-31,9.249753208292203
1978-04-30,4.284304047384008
1978-05-31,14.886475814412641
1978-06-30,37.39483535544275
1978-07-31,40.33672473169341
1978-08-31,20.029615004935838
1978-09-30,1.7077986179664368
1978-10-31,4.422507403751233
1978-11-30,1.6584402764067132
1978-12-31,2.7147087857847985
1979-01-31,3.1293188548864754
1979-02-28,3.1885488647581433
1979-03-31,9.249753208292203
1979-04-30,4.284304047384008
1979-05-31,19.50629727015248
1979-06-30,202.00743847652456
1979-07-31,145.52964525305418
1979-08-31,52.88734011832389
1979-09-30,1.7077986179664368
1979-10-31,4.422507403751233
1979-11-30,1.6584402764067132
1979-12-31,2.7147087857847985
1980-01-31,3.1293188548864754
1980-02-29,3.1885488647581433
1980-03-31,9.249753208292203
1980-04-30,4.284304047384008
1980-05-31,14.886475814412641
1980-06-30,66.22483535544276
1980-07-31,24.62981243830208
1980-08-31,20.029615004935838
1980-09-30,1.7077986179664368
1980-10-31,4.422507403751233
1980-11-30,1.6584402764067132
1980-12-31,2.7147087857847985
1981-01-31,3.1293188548864754
1981-02-28,3.1885488647581433
1981-03-31,9.249753208292203
1981-04-30,4.284304047384008
1981-05-31,20.782650997506828
1981-06-30,202.00743847652456
1981-07-31,145.52964525305418
1981-08-31,87.58565608266454
1981-09-30,1.7077986179664368
1981-10-31,4.422507403751233
1981-11-30,1.6584402764067132
1981-12-31,2.7147087857847985
1982-01-31,3.1293188548864754
1982-02-28,3.1885488647581433
1982-03-31,9.249753208292203
1982-04-30,4.284304047384008
1982-05-31,14.886475814412641
1982-06-30,80.2258526279436
1982-07-31,64.35064525305414
1982-08-31,20.029615004935838
1982-09-30,1.7077986179664368
1982-10-31,4.422507403751233
1982-11-30,1.6584402764067132
1982-12-31,2.7147087857847985
1983-01-31,3.1293188548864754
1983-02-28,3.1885488647581433
1983-03-31,9.249753208292203
1983-04-30,4.284304047384008
1983-05-31,14.886475814412641
1983-06-30,24.353405725567626
1983-07-31,24.62981243830208
1983-08-31,20.029615004935838
1983-09-30,1.7077986179664368
1983-10-31,4.422507403751233
1983-11-30,1.6584402764067132
1983-12-31,2.7147087857847985
1984-01-31,3.1293188548864754
1984-02-29,3.1885488647581433
1984-03-31,9.249753208292203
1984-04-30,4.284304047384008
1984-05-31,20.782650997506828
1984-06-30,202.00743847652456
1984-07-31,145.52964525305418
1984-08-31,52.88734011832389
1984-09-30,1.7077986179664368
1984-10-31,4.422507403751233
1984-11-30,1.6584402764067132
1984-12-31,2.7147087857847985
1985-01-31,3.1293188548864754
1985-02-28,3.1885488647581433
1985-03-31,9.249753208292203
1985-04-30,4.284304047384008
1985-05-31,20.782650997506828
1985-06-30,202.00743847652456
1985-07-31,145.52964525305418
1985-08-31,69.69245608266453
1985-09-30,1.7077986179664368
1985-10-31,4.422507403751233
