capacity,cost
0.0036115351486647853,92257.84375
0.0039728151537829935,72689.078125
0.004334095496546187,54429.460938
0.004695375543870018,37852.519531
0.0050562337459933,23722.160156
0.005417513793317133,13022.0
0.00577879379843534,6422.319824
0.006140073845759173,3301.939941
0.006500932047882457,1731.380005
0.006862212053000666,529.820007
0.007223492100324495,0.0
