capacity,cost
0.0035503371221255954,90685.5625
0.003905286241608245,71449.546875
0.004260235656530253,53502.519531
0.004615184776012902,37207.460938
0.004970134233140534,23317.369141
0.005325083352623183,12800.389648
0.00568045461274574,6312.939941
0.006035404069873371,3245.610107
0.006390353527001002,1701.939941
0.006745302941923012,520.820007
0.0071002517659663,0.0
