capacity,cost
0.412209559054108,787.169983
0.4570149459078153,628.9400019999998
0.497339794076152,494.72000099999997
0.5376646422444886,394.980011
0.5779894904128253,320.579987
0.6227948772665326,253.889496
0.6631197254348693,193.887039
0.7034445736032061,133.889999
0.7437694217715426,75.410004
0.78857480862525,23.34
0.8288996567935867,0.0
