,kaf
1937-05-31,92607.21552922053
1937-06-30,92660.46942922052
1937-07-31,92733.53742922052
1937-08-31,92778.21242922053
1937-09-30,92799.12902922052
1937-10-31,92806.78682922052
1937-11-30,92807.11412922053
1937-12-31,92813.04072922053
1938-01-31,92817.25982922052
1938-02-28,92834.37562922052
1938-03-31,92864.92082922053
1938-04-30,92884.32672922053
1938-05-31,92939.42792922053
1938-06-30,92996.71582922053
1938-07-31,93041.43582922053
1938-08-31,93094.09482922053
1938-09-30,93116.52542922052
1938-10-31,93123.22922922052
1938-11-30,93121.56552922053
1938-12-31,93120.00312922052
1939-01-31,93118.21822922053
1939-02-28,93116.53602922053
1939-03-31,93102.37122922053
1939-04-30,93057.52012743156
1939-05-31,92994.73289748297
1939-06-30,92892.40179748296
1939-07-31,92782.43979748296
1939-08-31,92758.08589250449
1939-09-30,92770.2514925045
1939-10-31,92772.90729250447
1939-11-30,92769.35059250447
1939-12-31,92765.96719250447
1940-01-31,92771.84029250448
1940-02-29,92791.56709250447
1940-03-31,92799.26429250448
1940-04-30,92819.37119250448
1940-05-31,92874.44139250448
1940-06-30,92920.80529250448
1940-07-31,92979.65029250448
1940-08-31,93015.35629250447
1940-09-30,93030.15189250447
1940-10-31,93032.53869250447
1940-11-30,93029.62499250447
1940-12-31,93031.53759250445
1941-01-31,93035.10169250447
1941-02-28,93064.11149250447
1941-03-31,93079.34369250447
1941-04-30,93098.84159250447
1941-05-31,93153.32779250447
1941-06-30,93206.68069250447
1941-07-31,93251.72569250445
1941-08-31,93294.62569250446
1941-09-30,93310.54429250445
1941-10-31,93312.70809250446
1941-11-30,93306.62539250446
1941-12-31,93307.59799250444
1942-01-31,93309.27409250443
1942-02-28,93309.34389250443
1942-03-31,93310.20109250443
1942-04-30,93328.75699250444
1942-05-31,93378.93019250446
1942-06-30,93430.17309250444
1942-07-31,93485.29109250446
1942-08-31,93519.24809250444
1942-09-30,93531.12269250443
1942-10-31,93531.79549250443
1942-11-30,93525.89679250443
1942-12-31,93521.81839250443
1943-01-31,93524.09149250443
1943-02-28,93524.93929250444
1943-03-31,93530.19449250444
1943-04-30,93549.49239250446
1943-05-31,93603.31659250446
1943-06-30,93582.17853796805
1943-07-31,93482.53553796804
1943-08-31,93380.39753796805
1943-09-30,93387.86954677259
1943-10-31,93388.3533467726
1943-11-30,93382.1246467726
1943-12-31,93376.23024677258
1944-01-31,93369.91734677258
1944-02-29,93367.88614677258
1944-03-31,93353.95434677256
1944-04-30,93302.07424677258
1944-05-31,93242.91789546353
1944-06-30,93173.48356092712
1944-07-31,93208.66422870703
1944-08-31,93237.42922870703
1944-09-30,93248.54482870703
1944-10-31,93249.50462870703
1944-11-30,93244.96692870703
1944-12-31,93242.49852870703
1945-01-31,93240.58162870703
1945-02-28,93244.30142870703
1945-03-31,93248.72762870707
1945-04-30,93267.22452870703
1945-05-31,93323.33072870703
1945-06-30,93374.08262870704
1945-07-31,93431.28562870703
1945-08-31,93464.75762870703
1945-09-30,93477.23922870703
1945-10-31,93478.37202870703
1945-11-30,93471.31832870703
1945-12-31,93467.01892870702
1946-01-31,93463.15702870704
1946-02-28,93459.21382870703
1946-03-31,93458.47402870703
1946-04-30,93477.76192870703
1946-05-31,93529.33312870703
1946-06-30,93463.61903417062
1946-07-31,93354.87203417062
1946-08-31,93294.95814064784
1946-09-30,93304.88474064783
1946-10-31,93302.98554064783
1946-11-30,93297.98584064783
1946-12-31,93296.92644064783
1947-01-31,93293.42454064783
1947-02-28,93291.11034064784
1947-03-31,93273.30254064787
1947-04-30,93223.77944064784
1947-05-31,93144.0668758784
1947-06-30,93034.7337758784
1947-07-31,92917.9737758784
1947-08-31,92809.3757758784
1947-09-30,92758.9653758784
1947-10-31,92732.54217587839
1947-11-30,92726.5204758784
1947-12-31,92721.3320758784
1948-01-31,92714.66317587839
1948-02-29,92708.1419758784
1948-03-31,92689.2441758784
1948-04-30,92633.1900758784
1948-05-31,92531.7842758784
1948-06-30,92422.9091758784
1948-07-31,92310.18617587839
1948-08-31,92203.0391758784
1948-09-30,92153.8097758784
1948-10-31,92128.8295758784
1948-11-30,92123.3378758784
1948-12-31,92118.4094758784
1949-01-31,92113.0725758784
1949-02-28,92107.96037587839
1949-03-31,92091.5285758784
1949-04-30,92038.7464758784
1949-05-31,91937.6836758784
1949-06-30,91830.7275758784
1949-07-31,91715.4215758784
1949-08-31,91607.8495758784
1949-09-30,91559.2961758784
1949-10-31,91534.8879758784
1949-11-30,91530.2772758784
1949-12-31,91526.5048758784
1950-01-31,91524.6179758784
1950-02-28,91525.3967758784
1950-03-31,91509.6209758784
1950-04-30,91462.7708758784
1950-05-31,91361.38807587839
1950-06-30,91259.0889758784
1950-07-31,91147.4689758784
1950-08-31,91173.47207692784
1950-09-30,91186.60067692783
1950-10-31,91188.73347692784
1950-11-30,91191.13877692784
1950-12-31,91197.18837692784
1951-01-31,91202.09147692783
1951-02-28,91203.77627692783
1951-03-31,91188.28247692784
1951-04-30,91155.74194046897
1951-05-31,91203.21714046896
1951-06-30,91245.64104046897
1951-07-31,91283.82904046896
1951-08-31,91308.67404046896
1951-09-30,91320.37764046897
1951-10-31,91321.48144046897
1951-11-30,91317.26174046897
1951-12-31,91320.41234046896
1952-01-31,91337.01944046894
1952-02-29,91345.55324046894
1952-03-31,91358.15844046896
1952-04-30,91380.70634046897
1952-05-31,91442.95854046897
1952-06-30,91503.29644046897
1952-07-31,91556.63544046896
1952-08-31,91602.20644046896
1952-09-30,91622.99404046897
1952-10-31,91629.15984046897
1952-11-30,91627.21114046896
1952-12-31,91632.57574046896
1953-01-31,91635.76084046897
1953-02-28,91638.65164046896
1953-03-31,91622.74784046896
1953-04-30,91575.77474046896
1953-05-31,91465.76894046896
1953-06-30,91410.77841182826
1953-07-31,91359.05520899783
1953-08-31,91383.95820899784
1953-09-30,91395.47580899783
1953-10-31,91396.37660899783
1953-11-30,91391.17890899783
1953-12-31,91387.05150899783
1954-01-31,91384.54560899783
1954-02-28,91381.87540899783
1954-03-31,91381.95460899782
1954-04-30,91396.61350899783
1954-05-31,91440.92670899784
1954-06-30,91330.98960899783
1954-07-31,91226.18460899784
1954-08-31,91133.39048030386
1954-09-30,91147.57908030387
1954-10-31,91149.83788030386
1954-11-30,91145.02518030387
1954-12-31,91141.17078030387
1955-01-31,91143.59588030387
1955-02-28,91146.64268030386
1955-03-31,91136.11588030387
1955-04-30,91126.91687975627
1955-05-31,91169.13107975628
1955-06-30,91214.65897975626
1955-07-31,91257.92097975631
1955-08-31,91289.5099797563
1955-09-30,91305.8035797563
1955-10-31,91308.45537975633
1955-11-30,91303.68667975633
1955-12-31,91316.30927975633
1956-01-31,91332.40037975633
1956-02-29,91349.34917975633
1956-03-31,91356.07837975633
1956-04-30,91369.94527975633
1956-05-31,91413.20447975633
1956-06-30,91463.81137975633
1956-07-31,91453.77760917
1956-08-31,91503.30660917
1956-09-30,91526.08820917
1956-10-31,91530.80500916998
1956-11-30,91528.20530916998
1956-12-31,91524.84290916998
1957-01-31,91520.10400916998
1957-02-28,91515.72780916998
1957-03-31,91498.12700916998
1957-04-30,91513.43290917
1957-05-31,91550.84510917
1957-06-30,91597.04100917
1957-07-31,91642.56600917
1957-08-31,91676.81300917
1957-09-30,91692.85860917
1957-10-31,91694.90740917
1957-11-30,91689.45070917
1957-12-31,91685.68630917
1958-01-31,91685.22340917
1958-02-28,91692.01120917
1958-03-31,91711.54940917
1958-04-30,91744.55630917
1958-05-31,91799.64150917
1958-06-30,91856.78440917
1958-07-31,91881.13680811027
1958-08-31,91929.92480811027
1958-09-30,91951.17840811027
1958-10-31,91955.21320811028
1958-11-30,91952.35850811028
1958-12-31,91949.89210811027
1959-01-31,91944.51920811027
1959-02-28,91942.73300811027
1959-03-31,91929.40620811027
1959-04-30,91879.19310811027
1959-05-31,91783.66819811008
1959-06-30,91673.21109811009
1959-07-31,91555.50009811007
1959-08-31,91448.15909811007
1959-09-30,91403.68969811007
1959-10-31,91381.59049811008
1959-11-30,91377.80979811007
1959-12-31,91374.97039811008
1960-01-31,91370.03349811008
1960-02-29,91365.7982981101
1960-03-31,91346.5134981101
1960-04-30,91295.0563981101
1960-05-31,91182.2105981101
1960-06-30,91069.0744981101
1960-07-31,90952.0824981101
1960-08-31,90847.42449811012
1960-09-30,90802.0710981101
1960-10-31,90780.0238981101
1960-11-30,90778.4361981101
1960-12-31,90778.8057981101
1961-01-31,90778.14689811009
1961-02-28,90778.4846981101
1961-03-31,90761.7238981101
1961-04-30,90710.5327981101
1961-05-31,90597.7919981101
1961-06-30,90482.7628981101
1961-07-31,90368.5588981101
1961-08-31,90265.2588981101
1961-09-30,90222.2414981101
1961-10-31,90202.1482981101
1961-11-30,90200.7695981101
1961-12-31,90200.6261981101
1962-01-31,90200.7402981101
1962-02-28,90209.77409811012
1962-03-31,90210.64329811012
1962-04-30,90162.74319811011
1962-05-31,90102.85222856863
1962-06-30,90154.76712856864
1962-07-31,90211.20712856864
1962-08-31,90256.16912856864
1962-09-30,90283.26772856864
1962-10-31,90294.02452856864
1962-11-30,90296.94282856863
1962-12-31,90300.04542856863
1963-01-31,90301.30352856863
1963-02-28,90304.98332856863
1963-03-31,90306.29252856864
1963-04-30,90319.25242856864
1963-05-31,90363.77362856863
1963-06-30,90416.10652856863
1963-07-31,90429.66588061687
1963-08-31,90469.80588061687
1963-09-30,90495.78248061688
1963-10-31,90502.49328061688
1963-11-30,90502.61058061688
1963-12-31,90505.58318061687
1964-01-31,90506.82228061688
1964-02-29,90508.53708061688
1964-03-31,90498.54228061688
1964-04-30,90437.25518061688
1964-05-31,90327.50238061688
1964-06-30,90219.29128061688
1964-07-31,90109.36228061687
1964-08-31,90064.2476934794
1964-09-30,90084.2862934794
1964-10-31,90091.78709347939
1964-11-30,90091.4703934794
1964-12-31,90094.0169934794
1965-01-31,90099.2960934794
1965-02-28,90104.00589347939
1965-03-31,90104.7930934794
1965-04-30,90116.0859934794
1965-05-31,90166.93019347939
1965-06-30,90215.3730934794
1965-07-31,90268.77209347939
1965-08-31,90313.25709347939
1965-09-30,90339.4866934794
1965-10-31,90347.1484934794
1965-11-30,90349.88179347944
1965-12-31,90354.45539347944
1966-01-31,90358.91049347943
1966-02-28,90364.68429347944
1966-03-31,90364.17749347944
1966-04-30,90343.36372888276
1966-05-31,90389.76492888275
1966-06-30,90378.64109037149
1966-07-31,90425.07009037149
1966-08-31,90455.77609037151
1966-09-30,90478.2856903715
1966-10-31,90487.8464903715
1966-11-30,90488.8507903715
1966-12-31,90496.6693903715
1967-01-31,90507.6174903715
1967-02-28,90518.1782903715
1967-03-31,90529.58249037153
1967-04-30,90551.72739037152
1967-05-31,90614.1815903715
1967-06-30,90676.98749037152
1967-07-31,90740.8614903715
1967-08-31,90781.58649037153
1967-09-30,90796.31409037152
1967-10-31,90814.15789037153
1967-11-30,90824.34019037153
1967-12-31,90832.66779037152
1968-01-31,90844.02789037152
1968-02-29,90852.49269037152
1968-03-31,90844.33989037153
1968-04-30,90792.74379037152
1968-05-31,90683.34399037152
1968-06-30,90650.84625329085
1968-07-31,90695.68025329083
1968-08-31,90727.76725329083
1968-09-30,90750.48685329086
1968-10-31,90758.40565329086
1968-11-30,90760.28995329083
1968-12-31,90765.26555329084
1969-01-31,90786.21165329084
1969-02-28,90831.45445329086
1969-03-31,90873.82065329088
1969-04-30,90916.25455329088
1969-05-31,90979.84175329086
1969-06-30,91056.53565329086
1969-07-31,91131.44465329086
1969-08-31,91189.76065329084
1969-09-30,91226.14925329086
1969-10-31,91240.42505329083
1969-11-30,91240.64835329085
1969-12-31,91241.56995329083
1970-01-31,91250.90905329086
1970-02-28,91256.61385329084
1970-03-31,91246.41405329083
1970-04-30,91200.44795329086
1970-05-31,91228.97244348718
1970-06-30,91135.75326895076
1970-07-31,91029.53826895077
1970-08-31,91035.6353703497
1970-09-30,91056.90697034972
1970-10-31,91065.1357703497
1970-11-30,91067.0900703497
1970-12-31,91071.9846703497
1971-01-31,91078.75577034973
1971-02-28,91087.68457034972
1971-03-31,91076.30777034973
1971-04-30,91035.86267034973
1971-05-31,90932.47140893493
1971-06-30,90880.79307439848
1971-07-31,90775.5370743985
1971-08-31,90708.38165935912
1971-09-30,90732.51425935914
1971-10-31,90741.73405935914
1971-11-30,90743.78535935913
1971-12-31,90748.68795935911
1972-01-31,90753.93505935914
1972-02-29,90759.97685935911
1972-03-31,90753.62805935914
1972-04-30,90702.25395935916
1972-05-31,90593.68915935916
1972-06-30,90533.34027943538
1972-07-31,90580.85927943538
1972-08-31,90614.34327943537
1972-09-30,90637.30287943537
1972-10-31,90648.96867943538
1972-11-30,90653.19097943537
1972-12-31,90659.54257943537
1973-01-31,90672.48567943537
1973-02-28,90689.85547943537
1973-03-31,90713.05667943537
1973-04-30,90747.33357943538
1973-05-31,90803.68677943537
1973-06-30,90863.04567943537
1973-07-31,90928.38667943537
1973-08-31,90983.87367943538
1973-09-30,91018.00627943537
1973-10-31,91033.85907943537
1973-11-30,91041.83937943538
1973-12-31,91051.45297943537
1974-01-31,91059.04407943538
1974-02-28,91073.21187943537
1974-03-31,91086.34407943537
1974-04-30,91108.52797943537
1974-05-31,91165.39417943537
1974-06-30,91222.54207943537
1974-07-31,91155.87859210213
1974-08-31,91208.61859210212
1974-09-30,91240.53619210212
1974-10-31,91253.84499210212
1974-11-30,91259.83829210213
1974-12-31,91265.83189210213
1975-01-31,91274.48799210213
1975-02-28,91282.18479210213
1975-03-31,91289.00899210213
1975-04-30,91318.71789210213
1975-05-31,91375.02709210213
1975-06-30,91431.23199210213
1975-07-31,91332.85699210213
1975-08-31,91311.45911477292
1975-09-30,91340.35971477293
1975-10-31,91351.10051477293
1975-11-30,91355.74881477293
1975-12-31,91361.94841477292
1976-01-31,91367.02451477293
1976-02-29,91372.30931477292
1976-03-31,91363.35451477297
1976-04-30,91318.09641477297
1976-05-31,91216.21961477297
1976-06-30,91113.19851477297
1976-07-31,91005.33551477297
1976-08-31,90906.79351477297
1976-09-30,90867.12011477297
1976-10-31,90850.41291477297
1976-11-30,90854.60121477296
1976-12-31,90859.83981477297
1977-01-31,90863.822914773
1977-02-28,90868.48771477301
1977-03-31,90857.190914773
1977-04-30,90812.751814773
1977-05-31,90702.45601477301
1977-06-30,90596.865914773
1977-07-31,90493.40291477303
1977-08-31,90392.67791477301
1977-09-30,90355.26251477301
1977-10-31,90335.46331477302
1977-11-30,90338.69061477303
1977-12-31,90343.42121477304
1978-01-31,90352.01531477305
1978-02-28,90365.54611477305
1978-03-31,90378.01231477305
1978-04-30,90421.96821477305
1978-05-31,90507.39941477304
1978-06-30,90584.96331477302
1978-07-31,90663.07231477303
1978-08-31,90731.91631477301
1978-09-30,90768.38891477302
1978-10-31,90791.09571477302
1978-11-30,90801.47801477303
1978-12-31,90814.37261477303
1979-01-31,90828.40071477304
1979-02-28,90839.50051477304
1979-03-31,90853.63571477305
1979-04-30,90892.01961477305
1979-05-31,90954.66581477305
1979-06-30,91018.82571477305
1979-07-31,91084.29971477305
1979-08-31,91138.69171477304
1979-09-30,91173.21431477305
1979-10-31,91187.63111477304
1979-11-30,91196.22941477304
1979-12-31,91204.94701477305
1980-01-31,91214.87511477305
1980-02-29,91228.88091477305
1980-03-31,91244.26311477304
1980-04-30,91276.77201477304
1980-05-31,91337.97821477304
1980-06-30,91406.21011477304
1980-07-31,91478.65311477304
1980-08-31,91541.59511477305
1980-09-30,91579.60871477304
1980-10-31,91599.30951477305
1980-11-30,91610.43081477305
1980-12-31,91621.68541477305
1981-01-31,91632.57751477305
1981-02-28,91642.80431477305
1981-03-31,91638.06151477304
1981-04-30,91623.20251525292
1981-05-31,91680.69071525293
1981-06-30,91742.91961525293
1981-07-31,91800.18061525293
1981-08-31,91846.82961525294
1981-09-30,91875.05021525292
1981-10-31,91885.3480152529
1981-11-30,91891.26431525288
1981-12-31,91898.42691525289
1982-01-31,91909.15101525292
1982-02-28,91925.02181525293
1982-03-31,91934.63501525289
1982-04-30,91963.2059152529
1982-05-31,92031.6351152529
1982-06-30,92104.3330152529
1982-07-31,92174.09301525287
1982-08-31,92234.86601525288
1982-09-30,92266.61261525287
1982-10-01,791994.4209
1982-11-01,793233.0694
1982-12-01,794220.4941
1983-01-01,795059.8413
1983-02-01,796796.6973
1983-03-01,797118.902
1983-04-01,795125.7895
1983-05-01,792032.2041
1983-06-01,788778.3163
1983-07-01,788263.2853
1983-08-01,789200.7764
1983-09-01,790864.8111
1983-10-01,792550.1224
1983-11-01,793965.7866
1983-12-01,794723.9968
1984-01-01,793984.2949
1984-02-01,793296.1640000001
1984-03-01,793033.7807
1984-04-01,792425.8073
1984-05-01,789696.7239
1984-06-01,787917.4649
1984-07-01,787741.1545
1984-08-01,789437.2213
1984-09-01,791327.5001
1984-10-01,793015.2484
1984-11-01,794309.0994
1984-12-01,794772.1406
1985-01-01,794098.8357
1985-02-01,793777.5579
1985-03-01,793768.6529
1985-04-01,793027.5813
1985-05-01,790941.6007
1985-06-01,788192.0245
1985-07-01,787762.4742
1985-08-01,789171.0683
1985-09-01,791531.6651
1985-10-01,793227.3026
1985-11-01,794666.3304
1985-12-01,794699.2843
1986-01-01,794051.9497
1986-02-01,795835.9834
1986-03-01,797445.4359
1986-04-01,795821.87
1986-05-01,792287.3996
1986-06-01,788636.6036
1986-07-01,788304.7253
1986-08-01,789666.953
1986-09-01,791287.1647
1986-10-01,792385.9573
1986-11-01,792658.1428
1986-12-01,792117.8174
1987-01-01,792161.1402
1987-02-01,792893.5181
1987-03-01,793672.5454
1987-04-01,792576.8890000001
1987-05-01,789494.9077
1987-06-01,788104.6638
1987-07-01,788174.9422
1987-08-01,789520.5905
1987-09-01,791017.8559999999
1987-10-01,792030.9685
1987-11-01,792494.9478
1987-12-01,792382.7916
1988-01-01,793039.5939
1988-02-01,792421.1901
1988-03-01,792372.7923
1988-04-01,792115.5638
1988-05-01,790188.8929999999
1988-06-01,788355.4190000001
1988-07-01,787875.0362
1988-08-01,789422.9465
1988-09-01,791156.938
1988-10-01,792561.1968
1988-11-01,793332.3472
1988-12-01,793435.4673
1989-01-01,792904.2927
1989-02-01,792925.9563
1989-03-01,793298.9743
1989-04-01,792452.1042
1989-05-01,790341.1593
1989-06-01,788026.0982
1989-07-01,787765.1364
1989-08-01,789197.3793
1989-09-01,791513.588
1989-10-01,793195.3744
1989-11-01,793742.959
1989-12-01,793141.2787
1990-01-01,793796.2482
1990-02-01,794254.1525
1990-03-01,794017.5992
1990-04-01,793304.0537
1990-05-01,790631.7998
1990-06-01,788469.781
1990-07-01,787770.6429999999
1990-08-01,789126.6648
1990-09-01,791383.1395
1990-10-01,792809.4358
1990-11-01,793286.0416
1990-12-01,793094.8608
1991-01-01,792575.1098
1991-02-01,792471.0203
1991-03-01,796320.0164
1991-04-01,795611.0316
1991-05-01,792522.6801
1991-06-01,788739.0797
1991-07-01,787992.9351
1991-08-01,789266.5988
1991-09-01,790677.8515
1991-10-01,791956.0717
1991-11-01,792582.4859
1991-12-01,792310.0604
1992-01-01,792904.8329
1992-02-01,794501.3969
1992-03-01,794354.7596
1992-04-01,793005.7653
1992-05-01,789462.1856
1992-06-01,788079.5377
1992-07-01,788529.1431
1992-08-01,789376.3269
1992-09-01,790655.6154
1992-10-01,791766.1757
1992-11-01,792411.1159999999
1992-12-01,792842.1584
1993-01-01,795413.0575
1993-02-01,795084.7169
1993-03-01,794287.1981
1993-04-01,792923.1196
1993-05-01,790404.657
1993-06-01,788690.0055
1993-07-01,788129.1633
1993-08-01,789387.0784
1993-09-01,790967.9936
1993-10-01,792338.9759
1993-11-01,792734.0969
1993-12-01,792915.7832
1994-01-01,792458.5754
1994-02-01,792923.9878
1994-03-01,792738.0756
1994-04-01,792222.1944
1994-05-01,790829.0216
1994-06-01,788184.5275
1994-07-01,787881.6009
1994-08-01,789199.0624
1994-09-01,791181.5031
1994-10-01,792804.9632
1994-11-01,793645.5237
1994-12-01,793187.9877
1995-01-01,795833.9119
1995-02-01,795519.9793
1995-03-01,796423.5924
1995-04-01,795425.2867
1995-05-01,793379.5197
1995-06-01,790061.7508
1995-07-01,788243.173
1995-08-01,789275.9245
1995-09-01,790844.6926
1995-10-01,791938.3312
1995-11-01,792142.3959
1995-12-01,792514.9683
1996-01-01,792450.1185
1996-02-01,793781.2901
1996-03-01,793748.0424
1996-04-01,792395.6290000001
1996-05-01,789536.26
1996-06-01,788118.495
1996-07-01,788151.2204
1996-08-01,789363.8456
1996-09-01,791185.9807
1996-10-01,792726.2636
1996-11-01,794357.6445
1996-12-01,795401.1818
1997-01-01,797397.6517
1997-02-01,796216.4675
1997-03-01,794385.8129
1997-04-01,792889.2792
1997-05-01,789588.2461
1997-06-01,788075.3632
1997-07-01,788133.7399
1997-08-01,789746.9957
1997-09-01,791565.8419
1997-10-01,792699.1123
1997-11-01,793575.8075
1997-12-01,794181.3807
1998-01-01,794578.0801
1998-02-01,797307.465
1998-03-01,796880.0475
1998-04-01,796406.8072
1998-05-01,794193.2991
1998-06-01,791758.4978
1998-07-01,788719.7452
1998-08-01,788862.9335
1998-09-01,790132.6852
1998-10-01,791470.4679
1998-11-01,791995.6567
1998-12-01,791761.7878
1999-01-01,792738.4225
1999-02-01,793966.0254
1999-03-01,793133.2456
1999-04-01,792467.4518
1999-05-01,790466.3911
1999-06-01,788394.6007
1999-07-01,787978.4819
1999-08-01,789252.7903
1999-09-01,790703.7076
1999-10-01,792038.1021
1999-11-01,792740.6651
1999-12-01,792014.2334
2000-01-01,792556.6725
2000-02-01,795080.9909
2000-03-01,795535.5663
2000-04-01,793884.9552
2000-05-01,790814.9538
2000-06-01,788219.9951
2000-07-01,788317.7584
2000-08-01,789446.792
2000-09-01,790963.8632
2000-10-01,792420.5294
2000-11-01,792616.9969
2000-12-01,791941.4621
2001-01-01,792836.5156
2001-02-01,793642.7783
2001-03-01,793880.9549
2001-04-01,793333.0167
2001-05-01,789665.1474
2001-06-01,787903.6004
2001-07-01,787920.9158
2001-08-01,789729.7890000001
2001-09-01,791642.7101
2001-10-01,792980.4456
2001-11-01,794255.657
2001-12-01,794581.3379
2002-01-01,794279.5801
2002-02-01,793588.056
2002-03-01,793550.8187
