capacity,cost
0.00012543851830023922,6895.080078
0.00013800653940161198,5683.339844
0.00015033286778949674,4572.8598630000015
0.0001629008888908695,3533.860107
0.00017546890999224217,2579.949951
0.00018803693109361493,1729.0999760000002
0.00020060495219498766,1013.9799800000001
0.0002131729732963604,546.849976
0.00022574099439773306,286.140015
0.00023806732278561782,88.730003
0.00025063534388699047,0.0
