capacity,cost
3.5770521596214664e-05,1971.469971
3.939591229853371e-05,1625.680054
4.302130300085277e-05,1307.469971
4.664669370317182e-05,1010.6400150000001
5.027208440549088e-05,738.409973
5.389747510780993e-05,494.299988
5.7281173096641054e-05,290.200012
6.0906563798960097e-05,156.389999
6.453195450127915e-05,81.870003
6.81573452035982e-05,25.32
7.178273590591727e-05,0.0
