capacity,cost
3.5822197988142025e-05,277.01001
3.9078761441609466e-05,239.270004
4.298663758577042e-05,201.214539
4.6243201039237874e-05,169.520004
5.015107718339882e-05,136.357269
5.3407640636866275e-05,108.739998
5.731551678102722e-05,77.982727
6.0572080234494676e-05,52.369999
6.382864368796213e-05,28.6
6.773651983212308e-05,9.02
7.099308328559054e-05,0.0
