capacity,cost
3.26605082985e-05,2465.780029
3.60148307724e-05,2027.140015
3.91926099582e-05,1629.97998
4.254693243210001e-05,1268.48999
4.57247116179e-05,950.0599980000001
4.90790340918e-05,683.27002
5.22568132776e-05,455.69000199999994
5.56111357515e-05,269.359985
5.87889149373e-05,139.800003
6.21432374112e-05,43.709998999999996
6.5321016597e-05,0.0
