,kaf
1942-03-31,132429.57854232512
1942-04-30,132440.93490232513
1942-05-31,132463.11438232512
1942-06-30,132482.6953423251
1942-07-31,132483.52014232508
1942-08-31,132481.9969023251
1942-09-30,132481.8976623251
1942-10-31,132481.5544623251
1942-11-30,132482.89462232508
1942-12-31,132484.2986223251
1943-01-31,132497.7244223251
1943-02-28,132506.58350232508
1943-03-31,132545.2305423251
1943-04-30,132585.6339023251
1943-05-31,132628.7093823251
1943-06-30,132647.73334232508
1943-07-31,132649.4681423251
1943-08-31,132650.40390232508
1943-09-30,132651.4436623251
1943-10-31,132652.1184623251
1943-11-30,132654.1556223251
1943-12-31,132656.56762232512
1944-01-31,132659.03742232508
1944-02-29,132662.87150232508
1944-03-31,132667.7835423251
1944-04-30,132673.2469023251
1944-05-31,132663.85528561522
1944-06-30,132636.65689247465
1944-07-31,132587.78615109882
1944-08-31,132541.6059469911
1944-09-30,132540.94470699108
1944-10-31,132539.39950699115
1944-11-30,132541.35066699114
1944-12-31,132542.47566699114
1945-01-31,132542.6794669911
1945-02-28,132550.29554699108
1945-03-31,132557.4745869911
1945-04-30,132567.0029469911
1945-05-31,132591.5234269911
1945-06-30,132604.8653869911
1945-07-31,132602.5131869911
1945-08-31,132599.81394699108
1945-09-30,132598.80570699114
1945-10-31,132598.02150699112
1945-11-30,132597.52066699113
1945-12-31,132599.32866699115
1946-01-31,132599.83246699112
1946-02-28,132599.92554699114
1946-03-31,132603.05358699113
1946-04-30,132607.95694699112
1946-05-31,132590.24833028126
1946-06-30,132554.93093714069
1946-07-31,132502.47619576482
1946-08-31,132455.35299165713
1946-09-30,132453.28775165713
1946-10-31,132450.49855165713
1946-11-30,132450.47871165714
1946-12-31,132449.28571165714
1947-01-31,132447.83251165715
1947-02-28,132446.83159165716
1947-03-31,132445.19363165714
1947-04-30,132445.50699165714
1947-05-31,132421.58837494726
1947-06-30,132366.9786153234
1947-07-31,132241.6824153234
1947-08-31,132133.76121121572
1947-09-30,132129.32297121573
1947-10-31,132123.95277121573
1947-11-30,132121.32193121573
1947-12-31,132118.42893121572
1948-01-31,132114.43273121573
1948-02-29,132112.07513121574
1948-03-31,132107.27217121574
1948-04-30,132106.37153121573
1948-05-31,132051.62291450586
1948-06-30,131987.0385213653
1948-07-31,131887.9357189948
1948-08-31,131780.89551488712
1948-09-30,131775.37027488713
1948-10-31,131768.01607488713
1948-11-30,131763.90823488712
1948-12-31,131761.26923488712
1949-01-31,131758.4080348871
1949-02-28,131754.60011488711
1949-03-31,131749.5961548871
1949-04-30,131746.32951488713
1949-05-31,131689.94589817725
1949-06-30,131626.03450503663
1949-07-31,131506.77130503667
1949-08-31,131391.2377173277
1949-09-30,131384.6614773277
1949-10-31,131376.40627732768
1949-11-30,131371.33643732767
1949-12-31,131366.34143732768
1950-01-31,131362.71923732766
1950-02-28,131358.38663732767
1950-03-31,131354.46567732768
1950-04-30,131350.10103732767
1950-05-31,131307.3778541117
1950-06-30,131242.67246097108
1950-07-31,131125.1912609711
1950-08-31,131019.76805686342
1950-09-30,131013.84981686345
1950-10-31,131005.86461686346
1950-11-30,131008.69777686342
1950-12-31,131012.04177686342
1951-01-31,131008.10957686346
1951-02-28,131004.06165686346
1951-03-31,130997.60369686346
1951-04-30,130995.88705686346
1951-05-31,130967.40644015356
1951-06-30,130932.05104701297
1951-07-31,130863.40830563712
1951-08-31,130757.95710152944
1951-09-30,130751.11086152944
1951-10-31,130742.88666152944
1951-11-30,130738.22382152943
1951-12-31,130736.36882152944
1952-01-31,130739.23962152946
1952-02-29,130737.70470152944
1952-03-31,130744.82174152943
1952-04-30,130772.58510152943
1952-05-31,130829.17958152943
1952-06-30,130857.49454152944
1952-07-31,130857.41834152944
1952-08-31,130853.20810152944
1952-09-30,130849.89386152943
1952-10-31,130844.4586615294
1952-11-30,130843.0238215294
1952-12-31,130842.5278215294
1953-01-31,130842.92662152939
1953-02-28,130840.4827015294
1953-03-31,130837.0517415294
1953-04-30,130839.14610152939
1953-05-31,130810.90348481953
1953-06-30,130773.03309167894
1953-07-31,130702.3083619638
1953-08-31,130617.48598528515
1953-09-30,130614.14374528515
1953-10-31,130608.46354528515
1953-11-30,130606.32870528515
1953-12-31,130603.98070528515
1954-01-31,130602.09650528515
1954-02-28,130599.88158528515
1954-03-31,130597.25862528516
1954-04-30,130597.76698528515
1954-05-31,130569.08536857527
1954-06-30,130531.90497543466
1954-07-31,130457.21923405882
1954-08-31,130351.23802995116
1954-09-30,130348.11378995115
1954-10-31,130342.90658995115
1954-11-30,130340.93474995115
1954-12-31,130338.19174995118
1955-01-31,130335.15854995119
1955-02-28,130333.00162995118
1955-03-31,130328.77466995118
1955-04-30,130322.47402995118
1955-05-31,130295.97941324132
1955-06-30,130250.85350692953
1955-07-31,130149.72389916956
1955-08-31,130046.3786950619
1955-09-30,130043.25345506189
1955-10-31,130037.83825506193
1955-11-30,130034.51341506193
1955-12-31,130032.18041506193
1956-01-31,130030.65721506193
1956-02-29,130054.91629506194
1956-03-31,130053.72633506193
1956-04-30,130054.31269506193
1956-05-31,130052.78117506193
1956-06-30,130045.46813506194
1956-07-31,130047.73193506194
1956-08-31,130047.62369506193
1956-09-30,130047.82845506193
1956-10-31,130045.90325506193
1956-11-30,130044.31941506195
1956-12-31,130043.00641506196
1957-01-31,130039.95521506196
1957-02-28,130037.94329506195
1957-03-31,130031.43233506195
1957-04-30,130031.02869506195
1957-05-31,130003.65707835207
1957-06-30,129977.2626852115
1957-07-31,129907.96694383565
1957-08-31,129836.27165396855
1957-09-30,129831.82541396856
1957-10-31,129826.14721396855
1957-11-30,129821.71737396855
1957-12-31,129817.59037396856
1958-01-31,129813.89217396858
1958-02-28,129812.35225396855
1958-03-31,129814.48429396855
1958-04-30,129820.01465396855
1958-05-31,129819.36713396855
1958-06-30,129814.76309396855
1958-07-31,129815.32989396855
1958-08-31,129819.45865396856
1958-09-30,129822.53041396856
1958-10-31,129816.50121396856
1958-11-30,129815.55637396856
1958-12-31,129814.23137396858
1959-01-31,129810.75417396857
1959-02-28,129809.50625396858
1959-03-31,129803.19029396855
1959-04-30,129799.19365396856
1959-05-31,129769.66903725869
1959-06-30,129745.47864411812
1959-07-31,129633.94044411814
1959-08-31,129531.91224001047
1959-09-30,129528.40100001048
1959-10-31,129523.21580001047
1959-11-30,129519.91896001047
1959-12-31,129515.84596001051
1960-01-31,129511.63676001051
1960-02-29,129509.28384001051
1960-03-31,129501.25188001047
1960-04-30,129497.76224001047
1960-05-31,129442.42962330063
1960-06-30,129323.95523016006
1960-07-31,129209.62803016006
1960-08-31,129106.82382605238
1960-09-30,129102.2645860524
1960-10-31,129095.9913860524
1960-11-30,129091.66654605241
1960-12-31,129086.8775460524
1961-01-31,129082.8513460524
1961-02-28,129077.6484260524
1961-03-31,129059.55169098346
1961-04-30,128998.67041668633
1961-05-31,128881.39279997649
1961-06-30,128767.1104068359
1961-07-31,128654.9512068359
1961-08-31,128543.39973154926
1961-09-30,128536.49649154926
1961-10-31,128527.93129154926
1961-11-30,128522.84245154928
1961-12-31,128518.06645154928
1962-01-31,128511.57325154927
1962-02-28,128507.90333154927
1962-03-31,128508.56537154928
1962-04-30,128506.97173154926
1962-05-31,128475.7901148394
1962-06-30,128442.67072169881
1962-07-31,128401.79598032295
1962-08-31,128360.11477621527
1962-09-30,128356.56553621528
1962-10-31,128351.92933621527
1962-11-30,128348.86249621527
1962-12-31,128345.47749621527
1963-01-31,128339.62429621528
1963-02-28,128336.61837621528
1963-03-31,128328.59341621527
1963-04-30,128327.80477621527
1963-05-31,128322.04825621528
1963-06-30,128287.49386307472
1963-07-31,128244.81212169885
1963-08-31,128233.25591759116
1963-09-30,128233.29167759116
1963-10-31,128228.23047759118
1963-11-30,128225.29063759117
1963-12-31,128222.2246375912
1964-01-31,128217.98243759118
1964-02-29,128213.0425175912
1964-03-31,128204.18855759119
1964-04-30,128198.74191759118
1964-05-31,128166.5833008813
1964-06-30,128112.94090774072
1964-07-31,128001.14470774074
1964-08-31,127898.95350363305
1964-09-30,127894.01726363307
1964-10-31,127887.97106363307
1964-11-30,127883.92022363306
1964-12-31,127880.78822363306
1965-01-31,127877.16902363306
1965-02-28,127877.82110363306
1965-03-31,127868.36814363307
1965-04-30,127866.50850363304
1965-05-31,127856.54998363304
1965-06-30,127822.12459049249
1965-07-31,127783.05284911662
1965-08-31,127774.78064500894
1965-09-30,127772.65840500894
1965-10-31,127768.92920500894
1965-11-30,127765.77436500894
1965-12-31,127763.26136500895
1966-01-31,127761.90216500894
1966-02-28,127758.56524500894
1966-03-31,127752.28528500894
1966-04-30,127741.26264500894
1966-05-31,127711.61802829908
1966-06-30,127687.66663515852
1966-07-31,127579.84543515851
1966-08-31,127482.03823105086
1966-09-30,127478.39799105086
1966-10-31,127473.98079105085
1966-11-30,127470.16295105086
1966-12-31,127469.35095105086
1967-01-31,127468.23675105086
1967-02-28,127465.32983105085
1967-03-31,127462.19187105086
1967-04-30,127463.69223105085
1967-05-31,127460.31971105086
1967-06-30,127453.74167105086
1967-07-31,127455.17547105085
1967-08-31,127459.92423105086
1967-09-30,127465.30999105086
1967-10-31,127470.85079105086
1967-11-30,127472.88895105086
1967-12-31,127472.28495105085
1968-01-31,127471.79775105086
1968-02-29,127469.97583105086
1968-03-31,127464.84887105085
1968-04-30,127453.66023105086
1968-05-31,127424.01461434098
1968-06-30,127397.3242212004
1968-07-31,127292.37102120042
1968-08-31,127198.04381709275
1968-09-30,127194.36457709275
1968-10-31,127190.53837709276
1968-11-30,127186.80553709275
1968-12-31,127184.49953709275
1969-01-31,127185.75933709275
1969-02-28,127189.75741709275
1969-03-31,127195.82645709276
1969-04-30,127197.94381709276
1969-05-31,127196.67329709276
1969-06-30,127194.00125709275
1969-07-31,127200.58005709275
1969-08-31,127209.18681709275
1969-09-30,127214.19657709275
1969-10-31,127219.85837709275
1969-11-30,127225.97553709276
1969-12-31,127228.68653709276
1970-01-31,127230.35033709278
1970-02-28,127235.90541709276
1970-03-31,127233.64845709276
1970-04-30,127235.36081709275
1970-05-31,127209.66020038287
1970-06-30,127181.36680724232
1970-07-31,127150.00306586645
1970-08-31,127117.68886175875
1970-09-30,127119.25162175875
1970-10-31,127118.14642175876
1970-11-30,127117.69358175877
1970-12-31,127118.88458175882
1971-01-31,127120.0503817588
1971-02-28,127122.98946175881
1971-03-31,127121.34950175877
1971-04-30,127116.47486175878
1971-05-31,127086.69724504893
1971-06-30,127062.64485190836
1971-07-31,127007.54311053248
1971-08-31,126924.46544039939
1971-09-30,126924.86520039939
1971-10-31,126923.1450003994
1971-11-30,126921.14116039939
1971-12-31,126920.9231603994
1972-01-31,126917.6559603994
1972-02-29,126914.79204039939
1972-03-31,126909.8500803994
1972-04-30,126912.4564403994
1972-05-31,126893.70282368953
1972-06-30,126839.21541054895
1972-07-31,126734.39821054894
1972-08-31,126640.72500644127
1972-09-30,126638.43476644126
1972-10-31,126633.22156644131
1972-11-30,126629.91972644131
1972-12-31,126628.3277264413
1973-01-31,126628.8565264413
1973-02-28,126629.1866064413
1973-03-31,126631.78364644131
1973-04-30,126630.98900644128
1973-05-31,126633.53748644127
1973-06-30,126635.20244644127
1973-07-31,126646.02824644127
1973-08-31,126657.45000644127
1973-09-30,126660.62876644131
1973-10-31,126660.9365664413
1973-11-30,126660.96672644131
1973-12-31,126662.16572644132
1974-01-31,126663.73752644133
1974-02-28,126668.84460644133
1974-03-31,126670.45164644133
1974-04-30,126678.39400644133
1974-05-31,126686.08648644133
1974-06-30,126692.21744644133
1974-07-31,126712.42524644133
1974-08-31,126730.41600644133
1974-09-30,126734.96076644133
1974-10-31,126733.55656644133
1974-11-30,126733.75072644133
1974-12-31,126734.94772644133
1975-01-31,126733.24652644133
1975-02-28,126734.62360644132
1975-03-31,126736.15964644133
1975-04-30,126743.71400644133
1975-05-31,126723.63238973144
1975-06-30,126698.80599659088
1975-07-31,126673.554255215
1975-08-31,126677.67905110732
1975-09-30,126680.00181110734
1975-10-31,126677.02261110734
1975-11-30,126675.75977110735
1975-12-31,126674.98677110735
1976-01-31,126673.53157110735
1976-02-29,126673.05265110734
1976-03-31,126670.36569110732
1976-04-30,126674.89505110732
1976-05-31,126586.5208929874
1976-06-30,126476.15149984685
1976-07-31,126389.41475847096
1976-08-31,126297.4925543633
1976-09-30,126293.02731436332
1976-10-31,126288.65511436333
1976-11-30,126283.62127436332
1976-12-31,126279.72127436331
1977-01-31,126276.58007436332
1977-02-28,126271.43615436331
1977-03-31,126260.13741171127
1977-04-30,126214.26413741414
1977-05-31,126136.46952070428
1977-06-30,126055.36012756369
1977-07-31,125966.88138618784
1977-08-31,125888.96831090117
1977-09-30,125883.23007090119
1977-10-31,125868.92887090119
1977-11-30,125861.4960309012
1977-12-31,125855.3600309012
1978-01-31,125851.5628309012
1978-02-28,125850.82391090119
1978-03-31,125852.46995090117
1978-04-30,125858.29731090117
1978-05-31,125864.03179090116
1978-06-30,125866.54575090118
1978-07-31,125877.69955090118
1978-08-31,125892.07131090117
1978-09-30,125894.45307090119
1978-10-31,125897.83087090119
1978-11-30,125898.79803090119
1978-12-31,125898.30603090119
1979-01-31,125897.87883090119
1979-02-28,125900.54991090119
1979-03-31,125905.4949509012
1979-04-30,125909.93431090117
1979-05-31,125921.05179090117
1979-06-30,125928.80675090115
1979-07-31,125946.75455090117
1979-08-31,125967.92231090117
1979-09-30,125970.97407090117
1979-10-31,125967.14487090119
1979-11-30,125968.8180309012
1979-12-31,125970.46403090119
1980-01-31,125977.5018309012
1980-02-29,125984.50391090119
1980-03-31,125993.47095090119
1980-04-30,126008.98031090118
1980-05-31,126017.39379090119
1980-06-30,126022.21575090119
1980-07-31,126032.5795509012
1980-08-31,126047.65131090123
1980-09-30,126055.83507090123
1980-10-31,126054.06987090124
1980-11-30,126056.81803090122
1980-12-31,126059.39203090125
1981-01-31,126063.20383090126
1981-02-28,126066.30591090125
1981-03-31,126071.17895090125
1981-04-30,126081.78931090124
1981-05-31,126063.66769419135
1981-06-30,126037.60230105078
1981-07-31,126008.67055967492
1981-08-31,125963.85340148324
1981-09-30,125964.34816148324
1981-10-31,125958.79196148324
1981-11-30,125958.91412148325
1981-12-31,125960.56012148324
1982-01-31,125964.04292148324
1982-02-28,125969.93000148324
1982-03-31,125973.88704148325
1982-04-30,125984.05540148325
1982-05-31,125997.26988148324
1982-06-30,126003.48984148324
1982-07-31,126016.36864148325
1982-08-31,126030.09840148324
1982-09-30,126036.98316148328
1982-10-01,1652014.1819999998
1982-11-01,1661869.3080000002
1982-12-01,1666797.409
1983-01-01,1668236.394
1983-02-01,1671182.2240000002
1983-03-01,1673159.94
1983-04-01,1670027.576
1983-05-01,1657981.49
1983-06-01,1641084.5769999998
1983-07-01,1634414.346
1983-08-01,1637147.285
1983-09-01,1642376.49
1983-10-01,1652681.302
1983-11-01,1661121.233
1983-12-01,1666072.0
1984-01-01,1666962.2130000002
1984-02-01,1668065.122
1984-03-01,1666286.729
1984-04-01,1660410.7380000001
1984-05-01,1644937.749
1984-06-01,1634412.176
1984-07-01,1633063.0280000002
1984-08-01,1634900.4740000002
1984-09-01,1640616.313
1984-10-01,1650132.6469999999
1984-11-01,1659325.731
1984-12-01,1664439.784
1985-01-01,1665451.09
1985-02-01,1667865.5380000002
1985-03-01,1668109.7619999999
1985-04-01,1661070.1809999999
1985-05-01,1646527.916
1985-06-01,1634953.1530000002
1985-07-01,1632926.457
1985-08-01,1634540.302
1985-09-01,1642114.743
1985-10-01,1652294.448
1985-11-01,1660882.7230000002
1985-12-01,1663641.572
1986-01-01,1666181.8090000001
1986-02-01,1669794.031
1986-03-01,1671165.689
1986-04-01,1665006.209
1986-05-01,1649913.009
1986-06-01,1635529.8180000002
1986-07-01,1633970.986
1986-08-01,1635136.7140000002
1986-09-01,1640242.388
1986-10-01,1650940.493
1986-11-01,1659532.8159999999
1986-12-01,1662260.757
1987-01-01,1664416.091
1987-02-01,1667336.206
1987-03-01,1667168.483
1987-04-01,1659901.534
1987-05-01,1645118.189
1987-06-01,1634769.114
1987-07-01,1633738.111
1987-08-01,1636113.708
1987-09-01,1641282.43
1987-10-01,1649191.0969999998
1987-11-01,1659121.656
1987-12-01,1664712.4219999998
1988-01-01,1667252.7980000002
1988-02-01,1668300.956
1988-03-01,1665978.9309999999
1988-04-01,1659017.209
1988-05-01,1648071.164
1988-06-01,1635489.9840000002
1988-07-01,1633258.733
1988-08-01,1634523.8090000001
1988-09-01,1639047.2
1988-10-01,1649372.709
1988-11-01,1658628.7659999998
1988-12-01,1664474.725
1989-01-01,1665702.493
1989-02-01,1667612.255
1989-03-01,1667162.945
1989-04-01,1658503.3390000002
1989-05-01,1644933.0380000002
1989-06-01,1634328.096
1989-07-01,1632786.5469999998
1989-08-01,1634250.0119999999
1989-09-01,1640661.874
1989-10-01,1650660.379
1989-11-01,1659580.1230000001
1989-12-01,1665231.759
1990-01-01,1668134.718
1990-02-01,1669735.221
1990-03-01,1668419.35
1990-04-01,1660092.9109999998
1990-05-01,1645390.4230000002
1990-06-01,1635469.471
1990-07-01,1632925.648
1990-08-01,1634562.841
1990-09-01,1641235.4019999998
1990-10-01,1649638.03
1990-11-01,1657905.1030000001
1990-12-01,1663137.619
1991-01-01,1664199.4340000001
1991-02-01,1665652.793
1991-03-01,1668154.404
1991-04-01,1664490.562
1991-05-01,1652016.89
1991-06-01,1637153.814
1991-07-01,1633758.572
1991-08-01,1635691.784
1991-09-01,1639808.042
1991-10-01,1647504.669
1991-11-01,1657188.0869999998
1991-12-01,1663302.5559999999
1992-01-01,1666315.303
1992-02-01,1669401.977
1992-03-01,1669576.949
1992-04-01,1662252.545
1992-05-01,1644655.49
1992-06-01,1634527.8380000002
1992-07-01,1634117.081
1992-08-01,1633598.611
1992-09-01,1639258.572
1992-10-01,1647337.2030000002
1992-11-01,1656191.111
1992-12-01,1661912.545
1993-01-01,1666437.624
1993-02-01,1668772.201
1993-03-01,1668691.697
1993-04-01,1663451.7019999998
1993-05-01,1648912.261
1993-06-01,1637693.999
1993-07-01,1634067.836
1993-08-01,1635909.9440000001
1993-09-01,1640598.1609999998
1993-10-01,1649801.88
1993-11-01,1657842.239
1993-12-01,1662815.935
1994-01-01,1666315.4519999998
1994-02-01,1668557.701
1994-03-01,1667589.312
1994-04-01,1660201.1830000002
1994-05-01,1649614.622
1994-06-01,1635980.042
1994-07-01,1633424.342
1994-08-01,1633174.7040000001
1994-09-01,1638276.9780000001
1994-10-01,1649405.128
1994-11-01,1659422.2519999999
1994-12-01,1663511.8869999999
1995-01-01,1668351.178
1995-02-01,1670803.116
1995-03-01,1671785.875
1995-04-01,1666417.419
1995-05-01,1657222.085
1995-06-01,1644104.621
1995-07-01,1634496.0219999999
1995-08-01,1635282.188
1995-09-01,1639074.3269999998
1995-10-01,1647448.658
1995-11-01,1656382.3090000001
1995-12-01,1661734.043
1996-01-01,1664397.4630000002
1996-02-01,1666799.701
1996-03-01,1666758.5480000002
1996-04-01,1659663.935
1996-05-01,1643796.4409999999
1996-06-01,1634624.5580000002
1996-07-01,1633077.84
1996-08-01,1633670.882
1996-09-01,1639123.9980000001
1996-10-01,1648254.168
1996-11-01,1658481.981
1996-12-01,1665552.632
1997-01-01,1670879.8669999999
1997-02-01,1671831.9019999998
1997-03-01,1669410.0569999998
1997-04-01,1660127.5869999998
1997-05-01,1643575.975
1997-06-01,1634270.093
1997-07-01,1633174.793
1997-08-01,1635079.0880000002
1997-09-01,1641636.195
1997-10-01,1650553.48
1997-11-01,1658560.844
1997-12-01,1662646.62
1998-01-01,1665646.938
1998-02-01,1671961.726
1998-03-01,1673193.965
1998-04-01,1669837.624
1998-05-01,1661841.915
1998-06-01,1650809.5780000002
1998-07-01,1636359.875
1998-08-01,1635400.709
1998-09-01,1640861.576
1998-10-01,1651307.869
1998-11-01,1659721.976
1998-12-01,1664040.7240000002
1999-01-01,1667483.594
1999-02-01,1670067.4630000002
1999-03-01,1669247.0480000002
1999-04-01,1663934.0890000002
1999-05-01,1650351.007
1999-06-01,1637139.842
1999-07-01,1633618.6369999999
1999-08-01,1635116.555
1999-09-01,1640251.775
1999-10-01,1648577.882
1999-11-01,1657840.282
1999-12-01,1663610.0980000002
2000-01-01,1666355.736
2000-02-01,1669025.164
2000-03-01,1669546.282
2000-04-01,1661430.31
2000-05-01,1647361.821
2000-06-01,1635043.852
2000-07-01,1633615.862
2000-08-01,1634543.711
2000-09-01,1641075.9030000002
2000-10-01,1650881.233
