capacity,cost
202.2710273,44863.87891
215.7494576,37604.16016
229.2278879,31329.60938
242.7189423,25720.9707
256.1973638,20320.51953
269.6758029,15082.92969
283.1668383,10123.98047
296.6452787,6100.22998
310.123699,3245.310059
323.6021394,1013.460022
337.0931937,0
