capacity,cost
576.1730735,108557.2031
614.5789339,90991.29688
652.9847942,75807.72656
691.390656,62236.85938
729.7965164,49169.73047
768.2023306,36496.14844
806.608191,24497.28906
845.0140513,14760.33984
883.4199131,7852.459961
921.8109014,2452.209961
960.2167157,0
