capacity,cost
35.11537265129241,29737.699219
38.637804034100434,25304.679688
42.148130841709815,21209.349609
45.658458859776715,17405.640625
49.168783246471044,13830.669922
52.67911126453795,10460.509766
56.18943565123228,7306.660156
59.6997648797567,4450.27002
63.222196262564715,2187.080078
66.73252428063162,630.47998
70.24284866732596,0.0
