capacity,cost
4.821477318571168,4345.279785
5.299377052790777,3559.030029
5.787896781104156,2837.919922
6.265796515323764,2181.070068
6.754316243637142,1588.75
7.23221597785675,1079.459961
7.7101157120763615,676.580017
8.198635440389737,360.200012
8.676535174609349,156.08999599999999
9.154434908828957,48.349998
9.642954637142337,0.0
