,kaf
1931-10-31,304989.5307271421
1931-11-30,305030.1094671421
1931-12-31,305147.2406071421
1932-01-31,305182.46784714214
1932-02-29,305235.3598571421
1932-03-31,305250.55403986404
1932-04-30,305205.66756986396
1932-05-31,305075.745179864
1932-06-30,304892.11736986396
1932-07-31,304678.12269986403
1932-08-31,304445.37004986405
1932-09-30,304478.64979986404
1932-10-31,304524.90680986404
1932-11-30,304550.0215498641
1932-12-31,304577.33468986396
1933-01-31,304697.344929864
1933-02-28,304720.483939864
1933-03-31,304661.55184986396
1933-04-30,304607.950579864
1933-05-31,304465.393189864
1933-06-30,304271.984379864
1933-07-31,304058.781709864
1933-08-31,303836.56505986396
1933-09-30,303875.248809864
1933-10-31,303924.593819864
1933-11-30,303952.338559864
1933-12-31,303984.241699864
1934-01-31,304012.393939864
1934-02-28,304044.40394986403
1934-03-31,303965.8182598641
1934-04-30,303917.1119898641
1934-05-31,303750.173599864
1934-06-30,303535.99778986396
1934-07-31,303359.84211986396
1934-08-31,303162.141469864
1934-09-30,303206.919219864
1934-10-31,303260.44122986397
1934-11-30,303305.65796986397
1934-12-31,303346.83410986396
1935-01-31,303407.90034986404
1935-02-28,303438.55035986396
1935-03-31,303533.3516698641
1935-04-30,303649.0373998641
1935-05-31,303593.4134098641
1935-06-30,303429.8065198641
1935-07-31,303217.8017498641
1935-08-31,303066.5387998641
1935-09-30,303102.6045498641
1935-10-31,303153.4785598641
1935-11-30,303178.6112998641
1935-12-31,303205.5954398641
1936-01-31,303233.8326798641
1936-02-29,303442.9916898641
1936-03-31,303486.8419072045
1936-04-30,303573.2416372045
1936-05-31,303590.3855672045
1936-06-30,303410.2075372045
1936-07-31,303199.8969672045
1936-08-31,303046.78121720447
1936-09-30,303080.7859672045
1936-10-31,303134.65397720446
1936-11-30,303160.9557172045
1936-12-31,303248.7868572045
1937-01-31,303280.0270972046
1937-02-28,303420.7331072046
1937-03-31,303535.4107249839
1937-04-30,303599.4584549839
1937-05-31,303776.9560649839
1937-06-30,303736.34608904173
1937-07-31,303501.15511904174
1937-08-31,303405.87271114363
1937-09-30,303430.4734611436
1937-10-31,303469.9154711436
1937-11-30,303488.40321114357
1937-12-31,303598.00035114365
1938-01-31,303633.18259114365
1938-02-28,303764.10860114364
1938-03-31,304088.68791114364
1938-04-30,304138.8537461609
1938-05-31,304183.07139179506
1938-06-30,304444.67958179506
1938-07-31,304215.1594160929
1938-08-31,304069.0846104289
1938-09-30,304072.8483604289
1938-10-31,304092.84237042896
1938-11-30,304097.4521104289
1938-12-31,304111.5632504289
1939-01-31,304133.0244904289
1939-02-28,304161.0165004289
1939-03-31,304165.1058378337
1939-04-30,304105.4115678337
1939-05-31,303927.9237778337
1939-06-30,303695.2139678337
1939-07-31,303472.3892978337
1939-08-31,303276.7051119181
1939-09-30,303306.4258619181
1939-10-31,303352.90887191804
1939-11-30,303371.78961191804
1939-12-31,303391.13775191805
1940-01-31,303559.06899191806
1940-02-29,303678.5710019181
1940-03-31,303772.1123119181
1940-04-30,303830.49104191805
1940-05-31,303812.04867191805
1940-06-30,303611.790241918
1940-07-31,303381.50087191805
1940-08-31,303216.03932191804
1940-09-30,303244.544071918
1940-10-31,303294.851081918
1940-11-30,303308.47782191803
1940-12-31,303437.40696191805
1941-01-31,303472.292201918
1941-02-28,303629.750211918
1941-03-31,303743.25050587923
1941-04-30,303853.0442358792
1941-05-31,303965.90182511817
1941-06-30,304067.479809176
1941-07-31,303835.852439176
1941-08-31,303698.5970030166
1941-09-30,303708.5017530166
1941-10-31,303738.1127630166
1941-11-30,303746.12450301665
1941-12-31,303856.14164301666
1942-01-31,303902.66288301663
1942-02-28,303920.8368930166
1942-03-31,303960.8893115697
1942-04-30,304027.7930415697
1942-05-31,303997.0489515697
1942-06-30,303987.25428494404
1942-07-31,303754.318714944
1942-08-31,303576.9631198055
1942-09-30,303592.64086980553
1942-10-31,303628.61987980537
1942-11-30,303646.49661980546
1942-12-31,303672.3367598055
1943-01-31,303795.1649998055
1943-02-28,303817.3730098055
1943-03-31,304038.19931980554
1943-04-30,304119.07304980553
1943-05-31,304068.124889247
1943-06-30,303872.66741784377
1943-07-31,303636.8747478438
1943-08-31,303426.56879784376
1943-09-30,303446.1305478438
1943-10-31,303483.5815578439
1943-11-30,303497.3042978439
1943-12-31,303514.27743784385
1944-01-31,303537.68267784384
1944-02-29,303600.4976878438
1944-03-31,303667.9337441998
1944-04-30,303601.0614741998
1944-05-31,303437.4800841998
1944-06-30,303205.5672741998
1944-07-31,302990.3047041998
1944-08-31,302837.9589541998
1944-09-30,302869.3077041998
1944-10-31,302919.1807141998
1944-11-30,302969.6194541998
1944-12-31,302989.5445941998
1945-01-31,303006.2388341998
1945-02-28,303120.8648441998
1945-03-31,303159.1927302229
1945-04-30,303236.14546022296
1945-05-31,303166.8429702229
1945-06-30,303001.2345402229
1945-07-31,302781.1531702229
1945-08-31,302620.8330202229
1945-09-30,302647.1097702229
1945-10-31,302707.3487802228
1945-11-30,302718.9955202228
1945-12-31,302768.17866022285
1946-01-31,302787.5339002229
1946-02-28,302801.75391022285
1946-03-31,302799.7749236063
1946-04-30,302793.72504675627
1946-05-31,302670.84563019226
1946-06-30,302448.0269125928
1946-07-31,302246.16894259286
1946-08-31,302091.6151925929
1946-09-30,302127.6549425929
1946-10-31,302179.27395259286
1946-11-30,302229.8046925929
1946-12-31,302267.1678325929
1947-01-31,302282.1380725929
1947-02-28,302303.49108259287
1947-03-31,302359.898132728
1947-04-30,302305.63286272803
1947-05-31,302151.263272728
1947-06-30,301937.71646272804
1947-07-31,301766.49279272807
1947-08-31,301618.9654427281
1947-09-30,301661.8681927281
1947-10-31,301716.5422027281
1947-11-30,301742.2769427281
1947-12-31,301769.0150827282
1948-01-31,301809.57332272816
1948-02-29,301846.2603327281
1948-03-31,301911.2572278801
1948-04-30,301935.3823797512
1948-05-31,301804.95538975124
1948-06-30,301590.4975797512
1948-07-31,301432.6614097512
1948-08-31,301312.6931282712
1948-09-30,301360.4568782712
1948-10-31,301425.38588827115
1948-11-30,301458.34262827114
1948-12-31,301493.36276827124
1949-01-31,301526.4000082712
1949-02-28,301563.8630182712
1949-03-31,301660.66852827114
1949-04-30,301677.8361503771
1949-05-31,301624.34906037716
1949-06-30,301472.52663037716
1949-07-31,301338.74566037714
1949-08-31,301216.0007103772
1949-09-30,301269.19346037717
1949-10-31,301338.5144703771
1949-11-30,301376.61921037716
1949-12-31,301413.0843503772
1950-01-31,301441.80259037716
1950-02-28,301456.3946003771
1950-03-31,301550.23691037716
1950-04-30,301615.42164037714
1950-05-31,301525.29875037714
1950-06-30,301351.7477203771
1950-07-31,301195.50475037715
1950-08-31,301111.20960037713
1950-09-30,301161.6533503771
1950-10-31,301208.539360377
1950-11-30,301295.3241003771
1950-12-31,301259.76724037714
1951-01-31,301241.86648037715
1951-02-28,301234.15749037714
1951-03-31,301276.77911449
1951-04-30,301291.6627832433
1951-05-31,301185.0644932433
1951-06-30,301005.8866632433
1951-07-31,300854.50849324337
1951-08-31,300758.1513432434
1951-09-30,300790.5810932434
1951-10-31,300841.5591032433
1951-11-30,300856.8698432434
1951-12-31,300918.0059832434
1952-01-31,300995.6432232434
1952-02-29,300985.6592332434
1952-03-31,301115.7765432434
1952-04-30,301147.9842732434
1952-05-31,301255.23288324336
1952-06-30,301322.6470732434
1952-07-31,301125.91670324345
1952-08-31,301092.8465330404
1952-09-30,301116.7592830404
1952-10-31,301145.7822930403
1952-11-30,301147.75203304033
1952-12-31,301183.3821730404
1953-01-31,301204.27241304034
1953-02-28,301213.26842304034
1953-03-31,301290.832548415
1953-04-30,301257.9603602861
1953-05-31,301085.2369702861
1953-06-30,300887.96416028606
1953-07-31,300733.68499028607
1953-08-31,300624.3850402861
1953-09-30,300667.0637902861
1953-10-31,300718.977800286
1953-11-30,300741.16054028604
1953-12-31,300757.77568028605
1954-01-31,300795.558920286
1954-02-28,300813.35193028604
1954-03-31,300914.335240286
1954-04-30,300961.68188223155
1954-05-31,300786.3642922316
1954-06-30,300599.1904822316
1954-07-31,300456.87051223154
1954-08-31,300320.9169622316
1954-09-30,300354.69271223154
1954-10-31,300400.47672223154
1954-11-30,300422.6364622316
1954-12-31,300449.6666022316
1955-01-31,300516.8878422316
1955-02-28,300538.0648522316
1955-03-31,300576.47797809716
1955-04-30,300644.8347080972
1955-05-31,300576.7800180972
1955-06-30,300462.01198809716
1955-07-31,300356.04901809717
1955-08-31,300243.02666809724
1955-09-30,300299.19641809724
1955-10-31,300352.36642809724
1955-11-30,300377.22216809733
1955-12-31,300581.7953080973
1956-01-31,300624.1645480973
1956-02-29,300624.4305580973
1956-03-31,300630.3629954557
1956-04-30,300599.41374653665
1956-05-31,300588.26155653666
1956-06-30,300579.7513656648
1956-07-31,300437.1935956648
1956-08-31,300325.90464566485
1956-09-30,300348.8483956648
1956-10-31,300387.7604056648
1956-11-30,300403.45214566484
1956-12-31,300419.4232856649
1957-01-31,300460.8595256649
1957-02-28,300484.28753566486
1957-03-31,300581.76704566483
1957-04-30,300554.80725753604
1957-05-31,300405.15986753604
1957-06-30,300275.22623753594
1957-07-31,300166.1192675359
1957-08-31,300108.1105175359
1957-09-30,300169.3072675359
1957-10-31,300221.2502775359
1957-11-30,300247.7680175359
1957-12-31,300278.64715753595
1958-01-31,300321.0493975359
1958-02-28,300376.8894075359
1958-03-31,300567.8817175359
1958-04-30,300699.2794475359
1958-05-31,300831.51905753586
1958-06-30,300966.87264159357
1958-07-31,300781.57547159365
1958-08-31,300643.98232159374
1958-09-30,300659.54707159364
1958-10-31,300707.0320815936
1958-11-30,300728.3458215936
1958-12-31,300752.01696159365
1959-01-31,300786.05320159363
1959-02-28,300836.0242115936
1959-03-31,300843.6126776857
1959-04-30,300785.8562076857
1959-05-31,300633.3636176857
1959-06-30,300489.18680768576
1959-07-31,300394.82413768576
1959-08-31,300266.35648768576
1959-09-30,300315.7662376857
1959-10-31,300366.3242476858
1959-11-30,300392.7309876858
1959-12-31,300417.70812768576
1960-01-31,300451.42836768576
1960-02-29,300496.9633776858
1960-03-31,300558.35614913394
1960-04-30,300510.1938791339
1960-05-31,300366.0880891339
1960-06-30,300250.90027913393
1960-07-31,300177.1306091339
1960-08-31,300075.2092591339
1960-09-30,300124.7860091339
1960-10-31,300177.2550191339
1960-11-30,300244.32275913394
1960-12-31,300270.48089913395
1961-01-31,300298.46113913396
1961-02-28,300325.2601491339
1961-03-31,300354.01469740184
1961-04-30,300305.4486998493
1961-05-31,300155.7897098493
1961-06-30,300051.0788998493
1961-07-31,299969.1042298493
1961-08-31,299892.2148798493
1961-09-30,299941.9556298493
1961-10-31,300002.65063984925
1961-11-30,300035.45537984924
1961-12-31,300067.9935198493
1962-01-31,300097.82275984925
1962-02-28,300326.7407698492
1962-03-31,300381.98085893586
1962-04-30,300436.2275889359
1962-05-31,300364.7944989359
1962-06-30,300268.02886893577
1962-07-31,300158.0444989359
1962-08-31,300107.7953489359
1962-09-30,300191.4750989359
1962-10-31,300251.44110893586
1962-11-30,300279.9078489359
1962-12-31,300304.7629889359
1963-01-31,300340.0832289359
1963-02-28,300387.0802389359
1963-03-31,300488.95874893584
1963-04-30,300557.72647893586
1963-05-31,300493.7463889359
1963-06-30,300446.22125521326
1963-07-31,300333.36088521325
1963-08-31,300249.69373521325
1963-09-30,300311.13448521326
1963-10-31,300346.6754952133
1963-11-30,300380.0012352133
1963-12-31,300405.42737521336
1964-01-31,300435.03061521327
1964-02-29,300459.1116252133
1964-03-31,300508.71071848186
1964-04-30,300580.52644848183
1964-05-31,300523.1725584818
1964-06-30,300438.8711284818
1964-07-31,300351.65495848184
1964-08-31,300281.43620848184
1964-09-30,300360.0879584818
1964-10-31,300413.5249684818
1964-11-30,300449.1227084818
1964-12-31,300496.6548484818
1965-01-31,300513.5540884818
1965-02-28,300529.6280984818
1965-03-31,300613.7873518769
1965-04-30,300695.18408187694
1965-05-31,300636.26939187694
1965-06-30,300537.9079618769
1965-07-31,300434.2295918769
1965-08-31,300374.6214418769
1965-09-30,300442.25119187677
1965-10-31,300509.9202018768
1965-11-30,300583.20894187683
1965-12-31,300629.44408187683
1966-01-31,300648.5633218768
1966-02-28,300664.9173318768
1966-03-31,300739.97984587104
1966-04-30,300739.98126808234
1966-05-31,300605.59267808235
1966-06-30,300497.6494480824
1966-07-31,300405.5894780824
1966-08-31,300325.3401280824
1966-09-30,300411.8188780824
1966-10-31,300477.97188808233
1966-11-30,300515.48262808233
1966-12-31,300653.42776808236
1967-01-31,300699.20900808234
1967-02-28,300720.45501808234
1967-03-31,300811.0693280824
1967-04-30,300924.8260199535
1967-05-31,301126.54479638755
1967-06-30,301345.8799863876
1967-07-31,301509.6331286733
1967-08-31,301558.7594360248
1967-09-30,301593.7661860248
1967-10-31,301644.62519602483
1967-11-30,301685.7279360248
1967-12-31,301715.6800760248
1968-01-31,301739.02831602475
1968-02-29,301748.85132602474
1968-03-31,301842.80883602466
1968-04-30,301785.4435660247
1968-05-31,301708.2360760247
1968-06-30,301601.4964460247
1968-07-31,301508.22847602464
1968-08-31,301436.32550579216
1968-09-30,301518.4912557921
1968-10-31,301578.4412657921
1968-11-30,301613.25500579213
1968-12-31,301651.5171457921
1969-01-31,302027.7723857921
1969-02-28,302330.2043957921
1969-03-31,302461.5407057921
1969-04-30,302576.3784357921
1969-05-31,302738.0850457921
1969-06-30,303072.67923579214
1969-07-31,303148.06317807786
1969-08-31,303245.73881651624
1969-09-30,303276.28956651624
1969-10-31,303321.1755765162
1969-11-30,303336.64431651623
1969-12-31,303358.2774565163
1970-01-31,303404.97269651626
1970-02-28,303405.07270651625
1970-03-31,303414.2966437111
1970-04-30,303357.8543737111
1970-05-31,303193.1101837111
1970-06-30,303081.7827537111
1970-07-31,302924.4313837111
1970-08-31,302827.0042337111
1970-09-30,302885.0969837111
1970-10-31,302945.8689937111
1970-11-30,303015.1387337111
1970-12-31,303060.2418737111
1971-01-31,303088.8491137111
1971-02-28,303098.3291237111
1971-03-31,303189.5195432873
1971-04-30,303148.4175551584
1971-05-31,303003.58076515835
1971-06-30,302855.78695515834
1971-07-31,302721.57498515834
1971-08-31,302633.45043515833
1971-09-30,302689.08918515826
1971-10-31,302746.7521951583
1971-11-30,302781.0819351583
1971-12-31,302843.0930751583
1972-01-31,302873.90931515826
1972-02-29,302909.1043251583
1972-03-31,303012.15483515826
1972-04-30,303076.6785651582
1972-05-31,302999.0386751582
1972-06-30,302904.22504515824
1972-07-31,302798.94207515824
1972-08-31,302725.4813464867
1972-09-30,302775.8530964867
1972-10-31,302835.1031064867
1972-11-30,302908.1708464867
1972-12-31,302943.85298648675
1973-01-31,303067.2102264867
1973-02-28,303164.10223648674
1973-03-31,303282.6905464868
1973-04-30,303336.17327648675
1973-05-31,303338.5377464868
1973-06-30,303373.7134707304
1973-07-31,303258.0391007304
1973-08-31,303157.5573507304
1973-09-30,303199.0251007304
1973-10-31,303254.9871107304
1973-11-30,303293.4978507304
1973-12-31,303330.2659907304
1974-01-31,303411.98323073034
1974-02-28,303426.94124073035
1974-03-31,303476.5976289633
1974-04-30,303541.69335896336
1974-05-31,303669.01696896326
1974-06-30,303702.1251730211
1974-07-31,303563.5368030211
1974-08-31,303458.77845302114
1974-09-30,303508.6582030211
1974-10-31,303565.32621302106
1974-11-30,303598.5039530211
1974-12-31,303634.9890930211
1975-01-31,303675.50933302107
1975-02-28,303734.596343021
1975-03-31,303762.94079569064
1975-04-30,303765.26240756176
1975-05-31,303610.9346175617
1975-06-30,303469.3998075618
1975-07-31,303312.90213756176
1975-08-31,303173.93718756177
1975-09-30,303229.0779375618
1975-10-31,303282.5589475618
1975-11-30,303314.1836875618
1975-12-31,303344.0358275618
1976-01-31,303394.4530675618
1976-02-29,303497.51607756177
1976-03-31,303494.8498503265
1976-04-30,303432.1463803265
1976-05-31,303251.35519032646
1976-06-30,303097.64938032656
1976-07-31,302965.6527103265
1976-08-31,302817.0690603265
1976-09-30,302850.6918103265
1976-10-31,302826.8388203265
1976-11-30,302860.3975603265
1976-12-31,302899.7587003265
1977-01-31,302944.8029403265
1977-02-28,302955.7149503265
1977-03-31,302898.77726032643
1977-04-30,302830.11599032645
1977-05-31,302672.5084003264
1977-06-30,302513.60359032644
1977-07-31,302417.8699203265
1977-08-31,302270.76127032645
1977-09-30,302307.48902032647
1977-10-31,302402.1660303265
1977-11-30,302433.93077032646
1977-12-31,302541.2669103265
1978-01-31,302615.3271503265
1978-02-28,302823.1291603265
1978-03-31,303094.2344703265
1978-04-30,303267.66020032647
1978-05-31,303482.6868103265
1978-06-30,303651.10100032657
1978-07-31,303766.7390768925
1978-08-31,303939.1264268925
1978-09-30,303983.66317689244
1978-10-31,304051.1631868924
1978-11-30,304077.16492689244
1978-12-31,304110.6130668925
1979-01-31,304187.4733068925
1979-02-28,304210.7593168925
1979-03-31,304306.6456268925
1979-04-30,304369.6953568925
1979-05-31,304501.20896689245
1979-06-30,304375.25553689245
1979-07-31,304197.75256689236
1979-08-31,304214.0524828662
1979-09-30,304256.4292328662
1979-10-31,304342.5182428662
1979-11-30,304373.77598286624
1979-12-31,304408.00012286624
1980-01-31,304606.2053628662
1980-02-29,304761.4283728662
1980-03-31,304909.3876828662
1980-04-30,305013.5044128662
1980-05-31,304973.5956618298
1980-06-30,305103.4939928972
1980-07-31,305055.8806151829
1980-08-31,305023.8031766617
1980-09-30,305057.0919266617
1980-10-31,305132.4099366617
1980-11-30,305166.3826766617
1980-12-31,305195.96281666175
1981-01-31,305265.3930566617
1981-02-28,305287.1220666617
1981-03-31,305409.8313766617
1981-04-30,305464.42610666173
1981-05-31,305392.77261666174
1981-06-30,305244.4879866617
1981-07-31,305047.36201666173
1981-08-31,304928.6598666617
1981-09-30,304973.2706166617
1981-10-31,305052.6836266617
1981-11-30,305088.7063666617
1981-12-31,305134.32450666174
1982-01-31,305186.22374666174
1982-02-28,305200.04675666173
1982-03-31,305366.0840666618
1982-04-30,305494.2254385329
1982-05-31,305501.0716217065
1982-06-30,305575.7494057643
1982-07-31,305581.22472763783
1982-08-31,305734.7680776377
1982-09-30,305776.8108276377
1982-10-01,2136634.3268000004
1982-11-01,2138994.2725
1982-12-01,2139578.01595
1983-01-01,2141016.2061
1983-02-01,2144484.66855
1983-03-01,2145760.462
1983-04-01,2143494.93185
1983-05-01,2136735.1435000002
1983-06-01,2127729.96795
1983-07-01,2125383.0135999997
1983-08-01,2127423.59835
1983-09-01,2131374.0878
1983-10-01,2137210.5313
1983-11-01,2139526.2319
1983-12-01,2140140.11895
1984-01-01,2139329.91145
1984-02-01,2138289.216
1984-03-01,2138931.22675
1984-04-01,2138391.65215
1984-05-01,2131114.14195
1984-06-01,2124939.48785
1984-07-01,2123511.3086
1984-08-01,2126372.76945
1984-09-01,2130499.63395
1984-10-01,2135668.21955
1984-11-01,2138417.2415
1984-12-01,2140347.41395
1985-01-01,2140317.09835
1985-02-01,2139316.5544000003
1985-03-01,2139319.3416
1985-04-01,2138213.65815
1985-05-01,2132432.4277999997
1985-06-01,2125718.7451
1985-07-01,2124169.6496
1985-08-01,2127310.8559
1985-09-01,2132379.95425
1985-10-01,2136948.9935500002
1985-11-01,2139112.1695999997
1985-12-01,2139156.53225
1986-01-01,2138556.1201
1986-02-01,2140721.04275
1986-03-01,2143147.07015
1986-04-01,2141548.1652499996
1986-05-01,2133999.2636
1986-06-01,2126057.7712000003
1986-07-01,2126046.9077
1986-08-01,2128858.5489000003
1986-09-01,2132833.31845
1986-10-01,2136378.29355
1986-11-01,2137442.9704
1986-12-01,2136549.1199499997
1987-01-01,2137659.8800999997
1987-02-01,2138142.6391
1987-03-01,2138362.387
1987-04-01,2136872.2704499997
1987-05-01,2129647.03895
1987-06-01,2125309.10195
1987-07-01,2125316.50755
1987-08-01,2128307.7388500003
1987-09-01,2131880.42185
1987-10-01,2135414.22095
1987-11-01,2137138.608
1987-12-01,2137059.79665
1988-01-01,2137591.0988
1988-02-01,2136953.4537
1988-03-01,2137871.9356
1988-04-01,2137392.4499000004
1988-05-01,2131955.22495
1988-06-01,2125919.46885
1988-07-01,2124675.3835
1988-08-01,2127701.57215
1988-09-01,2130938.1955500003
1988-10-01,2135760.9085
1988-11-01,2137390.07295
1988-12-01,2138294.2518
1989-01-01,2137890.07595
1989-02-01,2138396.09625
1989-03-01,2138062.42135
1989-04-01,2136077.10705
1989-05-01,2130395.7129
1989-06-01,2125107.0703499997
1989-07-01,2124178.4595
1989-08-01,2127174.5820999998
1989-09-01,2132319.1527
1989-10-01,2137080.34095
1989-11-01,2137903.7192
1989-12-01,2137280.04105
1990-01-01,2138313.52175
1990-02-01,2138828.2512499997
1990-03-01,2138643.5756
1990-04-01,2137733.24445
1990-05-01,2131191.9496
1990-06-01,2125861.8852
1990-07-01,2124268.4883
1990-08-01,2126968.6015
1990-09-01,2131567.96295
1990-10-01,2136239.41805
1990-11-01,2137491.74055
1990-12-01,2136925.18575
1991-01-01,2135714.5703499997
1991-02-01,2135930.34045
1991-03-01,2142107.45615
1991-04-01,2142117.97915
1991-05-01,2135319.61555
1991-06-01,2126852.56955
1991-07-01,2125103.3418
1991-08-01,2127728.50675
1991-09-01,2131464.20475
1991-10-01,2135557.5165
1991-11-01,2136795.7602
1991-12-01,2136799.51345
1992-01-01,2138970.8701
1992-02-01,2141826.4414
1992-03-01,2141566.02845
1992-04-01,2138055.0297
1992-05-01,2129425.82555
1992-06-01,2125339.2780999998
1992-07-01,2126085.20145
1992-08-01,2127385.6547499998
1992-09-01,2131099.4189
1992-10-01,2135088.84105
1992-11-01,2136358.95365
1992-12-01,2137286.41035
1993-01-01,2143549.8469
1993-02-01,2144153.38495
1993-03-01,2142326.516
1993-04-01,2139664.2231
1993-05-01,2132793.7516
1993-06-01,2127090.47425
1993-07-01,2125479.0561
1993-08-01,2128261.6308999998
1993-09-01,2132411.0762
1993-10-01,2136252.21815
1993-11-01,2137390.0086
1993-12-01,2137167.8157
1994-01-01,2136966.3638999998
1994-02-01,2138081.6727
1994-03-01,2138382.105
1994-04-01,2137072.98545
1994-05-01,2132629.33825
1994-06-01,2125650.8236
1994-07-01,2124433.10765
1994-08-01,2126382.6941
1994-09-01,2130858.5111499997
1994-10-01,2136310.20245
1994-11-01,2138859.21165
1994-12-01,2138119.6354
1995-01-01,2143180.8492
1995-02-01,2143749.6916
1995-03-01,2145446.1295499997
1995-04-01,2143641.00295
1995-05-01,2138236.6364499996
1995-06-01,2130072.8098
1995-07-01,2125874.21075
1995-08-01,2127863.5647
1995-09-01,2131063.1321
1995-10-01,2135263.65075
1995-11-01,2136355.0283
1995-12-01,2136554.2284
1996-01-01,2136238.9139
1996-02-01,2138843.9955499996
1996-03-01,2139217.42
1996-04-01,2137481.7549
1996-05-01,2129574.88075
1996-06-01,2125442.3748999997
1996-07-01,2124891.7421500003
1996-08-01,2127172.4472
1996-09-01,2131482.8427999998
1996-10-01,2136173.26835
1996-11-01,2139277.68875
1996-12-01,2140944.1550999996
1997-01-01,2144095.4049500003
1997-02-01,2142536.1028
1997-03-01,2140215.6733000004
1997-04-01,2137745.83095
1997-05-01,2129206.3198
1997-06-01,2124961.9153
1997-07-01,2124824.21645
1997-08-01,2128021.13485
1997-09-01,2132768.4471
1997-10-01,2136721.0504
1997-11-01,2139186.1866
1997-12-01,2140470.83805
1998-01-01,2140407.36105
1998-02-01,2146353.1775
1998-03-01,2146395.6138999998
1998-04-01,2144508.2522
1998-05-01,2140827.06565
1998-06-01,2135426.1352999997
1998-07-01,2126888.68385
1998-08-01,2127510.06695
1998-09-01,2131000.08385
1998-10-01,2135320.13345
1998-11-01,2136671.801
1998-12-01,2136046.0971000004
1999-01-01,2136640.45715
1999-02-01,2138486.50905
1999-03-01,2137201.02225
1999-04-01,2136230.94015
1999-05-01,2131527.3753000004
1999-06-01,2126269.01985
1999-07-01,2124606.8681
1999-08-01,2127199.73995
1999-09-01,2131960.4486000002
1999-10-01,2136667.78175
1999-11-01,2137819.52005
1999-12-01,2137042.30895
2000-01-01,2137377.8048
2000-02-01,2139898.116
2000-03-01,2141828.59785
2000-04-01,2139653.31905
2000-05-01,2132959.30665
2000-06-01,2125639.89345
