capacity,cost
3.2112047936277344e-05,4947.310059
3.532325272990507e-05,3756.139893
3.8534457523532814e-05,2739.590088
4.1800089517052536e-05,1865.1500239999998
4.5011294310680264e-05,1100.640015
4.8222499104308e-05,549.719971
5.143370389793573e-05,234.91000400000001
5.464490869156347e-05,96.800003
5.785611348519121e-05,50.970001
6.106731827881894e-05,15.79
6.427852307244668e-05,0.0
