capacity,cost
6.460508627179865e-05,9949.410156
7.108192305894611e-05,7553.25
7.755875984609358e-05,5509.049805
8.398116943334905e-05,3750.639893
9.04580116632165e-05,2213.300049
9.693483756492394e-05,1105.48999
0.00010341167979479144,472.39999400000005
0.00010983408938204691,194.669998
0.00011631093161191435,102.5
0.00012278775751362186,31.75
0.0001292101725435973,0.0
