capacity,cost
28.60437092659714,39346.46875
31.46836721500173,32265.320312
34.32524340206634,25772.689453
37.189243252658905,19958.640625
40.04611658997314,15133.910156
42.91011644056571,11415.040039
45.766989777879935,8268.160156
48.630991765785296,5378.6098630000015
51.49498876662747,2905.23999
54.35186495369209,898.849976
57.215861954534276,0.0
