date,kaf
1970-10-31,234.8220117213396
1970-11-30,91.541
1970-12-31,198.68251287184205
1971-01-31,327.33431440353087
1971-02-28,210.99480451850656
1971-03-31,256.3686808054068
1971-04-30,182.27602644025586
1971-05-31,205.98068278839463
1971-06-30,272.23636797999245
1971-07-31,341.139
1971-08-31,102.693
1971-09-30,342.085
1971-10-31,202.56387813828968
1971-11-30,193.34267147083332
1971-12-31,117.96600000000001
1972-01-31,100.536
1972-02-29,97.12866929748613
1972-03-31,270.3381887704934
1972-04-30,92.49346632775068
1972-05-31,85.15899999999999
1972-06-30,343.0370000000001
1972-07-31,306.29
1972-08-31,102.408
1972-09-30,91.60734079165917
1972-10-31,162.50830086601138
1972-11-30,110.81200000000001
1972-12-31,246.409008195819
1973-01-31,395.00889486347717
1973-02-28,424.6159552790924
1973-03-31,248.8628841051968
1973-04-30,170.2171623664453
1973-05-31,242.6445974842769
1973-06-30,183.3772673621698
1973-07-31,342.009
1973-08-31,246.44477117395303
1973-09-30,87.384
1973-10-31,87.454
1973-11-30,343.017
1973-12-31,450.6213734927028
1974-01-31,778.3558466679037
1974-02-28,337.525
1974-03-31,466.93612210210404
1974-04-30,402.9156510350229
1974-05-31,265.2111087532354
1974-06-30,244.0962355677541
1974-07-31,211.68182045169883
1974-08-31,270.4146292491954
1974-09-30,258.52706597722215
1974-10-31,145.04960668996503
1974-11-30,175.43378427299538
1974-12-31,118.06700000000001
1975-01-31,100.535
1975-02-28,257.42503785488964
1975-03-31,290.76686618002435
1975-04-30,143.7248879628866
1975-05-31,342.70300000000003
1975-06-30,338.06781934371014
1975-07-31,177.70074876300114
1975-08-31,261.9495280567995
1975-09-30,309.3915059430589
1975-10-31,185.61860731934024
1975-11-30,110.825
1975-12-31,117.538
1976-01-31,100.54
1976-02-29,76.545
1976-03-31,52.94
1976-04-30,51.489
1976-05-31,53.31100000000001
1976-06-30,51.482
1976-07-31,53.31100000000001
1976-08-31,52.626000000000005
1976-09-30,130.88455391463137
1976-10-31,45.861000000000004
1976-11-30,44.422
1976-12-31,46.008
1977-01-31,46.006
1977-02-28,41.246
1977-03-31,13.772
1977-04-30,12.565
1977-05-31,12.929
1977-06-30,168.00418770188082
1977-07-31,149.44400000000005
1977-08-31,12.898
1977-09-30,16.121
1977-10-31,112.19289591770098
1977-11-30,26.924
1977-12-31,27.738000000000003
1978-01-31,277.83455530189565
1978-02-28,305.9664173195858
1978-03-31,341.189
1978-04-30,270.4803468410112
1978-05-31,212.3850023976949
1978-06-30,229.68189795424288
1978-07-31,333.4277533012592
1978-08-31,322.66621386697983
1978-09-30,246.02103546008655
1978-10-31,87.148
1978-11-30,110.824
1978-12-31,118.686
1979-01-31,100.53
1979-02-28,124.57620961638096
1979-03-31,217.18794351733
1979-04-30,130.60350992858653
1979-05-31,262.0927506927998
1979-06-30,245.45615837331084
1979-07-31,342.38
1979-08-31,209.69939341467895
1979-09-30,86.946
1979-10-31,88.24
1979-11-30,110.814
1979-12-31,270.95983553973844
1980-01-31,945.4108876543953
1980-02-29,734.2312108489244
1980-03-31,205.3931705340847
1980-04-30,164.22291494790971
1980-05-31,172.5510064021259
1980-06-30,191.07381955182817
1980-07-31,191.1626603205705
1980-08-31,341.60900000000004
1980-09-30,341.76599999999996
1980-10-31,87.27
1980-11-30,110.471
1980-12-31,118.61200000000001
1981-01-31,103.60600000000001
1981-02-28,93.324
1981-03-31,79.67937643447603
1981-04-30,51.367
1981-05-31,53.181999999999995
1981-06-30,343.4120000000001
1981-07-31,93.98701883452036
1981-08-31,44.639
1981-09-30,122.54306620896546
1981-10-31,202.6377752756109
1981-11-30,342.427
1981-12-31,732.186687418041
1982-01-31,504.74555539904486
1982-02-28,839.7317907860948
1982-03-31,443.0959469705325
1982-04-30,835.3480264402557
1982-05-31,567.9403719224722
1982-06-30,381.5380747948134
1982-07-31,208.71417985437145
1982-08-31,270.6196405807044
1982-09-30,275.74035782586816
1982-10-31,333.5165427545081
1982-11-30,342.7150000000001
1982-12-31,548.6000232907286
1983-01-31,488.4699796743492
1983-02-28,714.6100741920301
1983-03-31,1002.6655271370696
1983-04-30,426.29233703804084
1983-05-31,584.0112185158328
1983-06-30,818.3151657091021
1983-07-31,381.261246450284
1983-08-31,313.47721075527124
1983-09-30,302.4377412838124
1983-10-31,341.076
1983-11-30,725.0877051989647
1983-12-31,906.7466385549403
1984-01-31,412.41134798183225
1984-02-29,325.8800430006308
1984-03-31,146.38655079006776
1984-04-30,104.47813706777036
1984-05-31,219.34873663464148
1984-06-30,161.52067304937353
1984-07-31,342.556
1984-08-31,234.74081430955172
1984-09-30,330.54734532466733
1984-10-31,198.5456441633381
1984-11-30,110.696
1984-12-31,118.21
1985-01-31,103.323
1985-02-28,93.32700000000001
1985-03-31,86.56
1985-04-30,142.0319296934841
1985-05-31,97.48320659526985
1985-06-30,343.0250000000001
1985-07-31,207.6505967508076
1985-08-31,69.298
1985-09-30,67.192
1985-10-31,88.20100000000001
1985-11-30,95.76
1985-12-31,102.829
1986-01-31,342.88199999999995
1986-02-28,1761.013811639279
1986-03-31,633.6369254174155
1986-04-30,140.97739098983234
1986-05-31,170.76984104439268
1986-06-30,218.1755767329229
1986-07-31,325.78346060973286
1986-08-31,119.57546026527422
1986-09-30,342.12699999999995
1986-10-31,86.71799999999998
1986-11-30,110.82700000000001
1986-12-31,118.974
1987-01-31,100.527
1987-02-28,76.41199999999999
1987-03-31,45.49100000000001
1987-04-30,44.43
1987-05-31,46.008
1987-06-30,137.79379025821513
1987-07-31,170.96492991821347
1987-08-31,89.06292355653301
1987-09-30,122.35698802166166
1987-10-31,107.25525073223645
1987-11-30,48.892
1987-12-31,50.635
1988-01-31,50.633
1988-02-29,83.34813268433386
1988-03-31,45.917
1988-04-30,43.883
1988-05-31,46.02
1988-06-30,187.48309361840268
1988-07-31,124.47228744909269
1988-08-31,45.65
1988-09-30,44.427
1988-10-31,200.5310978942292
1988-11-30,50.327
1988-12-31,52.12
1989-01-31,94.93312332680149
1989-02-28,204.16646334313648
1989-03-31,343.56699999999995
1989-04-30,278.308231632284
1989-05-31,72.02431785619194
1989-06-30,341.955
1989-07-31,106.70372852952964
1989-08-31,260.9313217616887
1989-09-30,86.712
1989-10-31,88.488
1989-11-30,96.432
1989-12-31,103.537
1990-01-31,87.59700000000002
1990-02-28,99.47966702204613
1990-03-31,76.51495867140319
1990-04-30,71.628
1990-05-31,74.137
